_c0,signal_std,signal_rad,pluie,baseline_std,baseline_rad,pluvio_db_std,pluvio_db_rad
2023-02-28 18:40:00,-17.1,-26.18,0.0,-17.1,-26.18,0.0,0.0
2023-02-28 18:41:00,-17.08,-26.19,0.0,-17.08,-26.19,0.0,0.0
2023-02-28 18:42:00,-17.12,-26.18,0.0,-17.12,-26.18,0.0,0.0
2023-02-28 18:43:00,-17.06,-26.16,0.0,-17.06,-26.16,0.0,0.0
2023-02-28 18:44:00,-17.07,-26.18,0.0,-17.07,-26.18,0.0,0.0
2023-02-28 18:45:00,-17.07,-26.18,0.0,-17.07,-26.18,0.0,0.0
2023-02-28 18:46:00,-17.11,-26.17,0.0,-17.11,-26.17,0.0,0.0
2023-02-28 18:47:00,-17.1,-26.16,0.0,-17.1,-26.16,0.0,0.0
2023-02-28 18:48:00,-17.14,-26.18,0.0,-17.14,-26.18,0.0,0.0
2023-02-28 18:49:00,-17.1,-26.16,0.0,-17.1,-26.16,0.0,0.0
2023-02-28 18:50:00,-17.11,-26.16,0.0,-17.11,-26.16,0.0,0.0
2023-02-28 18:51:00,-17.19,-26.18,0.0,-17.19,-26.18,0.0,0.0
2023-02-28 18:52:00,-17.09,-26.17,0.0,-17.09,-26.17,0.0,0.0
2023-02-28 18:53:00,-17.12,-26.16,0.0,-17.12,-26.16,0.0,0.0
2023-02-28 18:54:00,-17.07,-26.15,0.0,-17.07,-26.15,0.0,0.0
2023-02-28 18:55:00,-17.09,-26.17,0.0,-17.09,-26.17,0.0,0.0
2023-02-28 18:56:00,-17.07,-26.16,0.0,-17.07,-26.16,0.0,0.0
2023-02-28 18:57:00,-17.02,-26.16,0.0,-17.02,-26.16,0.0,0.0
2023-02-28 18:58:00,-17.02,-26.18,0.0,-17.02,-26.18,0.0,0.0
2023-02-28 18:59:00,-17.04,-26.16,0.0,-17.04,-26.16,0.0,0.0
2023-02-28 19:00:00,-17.07,-26.18,0.0,-17.07,-26.18,0.0,0.0
2023-02-28 19:01:00,-17.02,-26.17,0.0,-17.02,-26.17,0.0,0.0
2023-02-28 19:02:00,-17.05,-26.16,0.0,-17.05,-26.16,0.0,0.0
2023-02-28 19:03:00,-17.17,-26.16,0.0,-17.17,-26.16,0.0,0.0
2023-02-28 19:04:00,-17.02,-26.17,0.0,-17.02,-26.17,0.0,0.0
2023-02-28 19:05:00,-17.1,-26.16,0.0,-17.1,-26.16,0.0,0.0
