_c0,signal_std,signal_rad,pluie,baseline_std,baseline_rad,pluvio_db_std,pluvio_db_rad
2023-02-28 23:06:00,-17.1,-26.01,0.0,-17.1,-26.01,0.0,0.0
2023-02-28 23:07:00,-17.2,-26.04,0.0,-17.2,-26.04,0.0,0.0
2023-02-28 23:08:00,-17.19,-26.04,0.0,-17.19,-26.04,0.0,0.0
2023-02-28 23:09:00,-17.12,-26.01,0.0,-17.12,-26.01,0.0,0.0
2023-02-28 23:10:00,-17.12,-26.02,0.0,-17.12,-26.02,0.0,0.0
2023-02-28 23:11:00,-17.14,-26.01,0.0,-17.14,-26.01,0.0,0.0
2023-02-28 23:12:00,-17.13,-26.02,0.0,-17.13,-26.02,0.0,0.0
2023-02-28 23:13:00,-17.15,-26.01,0.0,-17.15,-26.01,0.0,0.0
2023-02-28 23:14:00,-17.15,-25.99,0.0,-17.15,-25.99,0.0,0.0
2023-02-28 23:15:00,-17.13,-26.01,0.0,-17.13,-26.01,0.0,0.0
2023-02-28 23:16:00,-17.14,-26.01,0.0,-17.14,-26.01,0.0,0.0
2023-02-28 23:17:00,-17.13,-26.01,0.0,-17.13,-26.01,0.0,0.0
2023-02-28 23:18:00,-17.14,-26.02,0.0,-17.14,-26.02,0.0,0.0
2023-02-28 23:19:00,-17.13,-26.01,0.0,-17.13,-26.01,0.0,0.0
2023-02-28 23:20:00,-17.14,-26.03,0.0,-17.14,-26.03,0.0,0.0
2023-02-28 23:21:00,-17.17,-26.01,0.0,-17.17,-26.01,0.0,0.0
2023-02-28 23:22:00,-17.12,-26.01,0.0,-17.12,-26.01,0.0,0.0
2023-02-28 23:23:00,-17.22,-26.0,0.0,-17.22,-26.0,0.0,0.0
2023-02-28 23:24:00,-17.18,-26.02,0.0,-17.18,-26.02,0.0,0.0
2023-02-28 23:25:00,-17.09,-26.0,0.0,-17.09,-26.0,0.0,0.0
2023-02-28 23:26:00,-17.15,-25.97,0.0,-17.15,-25.97,0.0,0.0
2023-02-28 23:27:00,-17.18,-25.99,0.0,-17.18,-25.99,0.0,0.0
2023-02-28 23:28:00,-17.17,-26.0,0.0,-17.17,-26.0,0.0,0.0
2023-02-28 23:29:00,-17.12,-25.99,0.0,-17.12,-25.99,0.0,0.0
2023-02-28 23:30:00,-17.14,-25.97,0.0,-17.14,-25.97,0.0,0.0
2023-02-28 23:31:00,-17.19,-26.0,0.0,-17.19,-26.0,0.0,0.0
2023-02-28 23:32:00,-17.17,-25.97,0.0,-17.17,-25.97,0.0,0.0
