_c0,signal_std,signal_rad,pluie,baseline_std,baseline_rad,pluvio_db_std,pluvio_db_rad
2023-02-28 22:13:00,-17.21,-26.03,0.0,-17.21,-26.03,0.0,0.0
2023-02-28 22:14:00,-17.3,-26.03,0.0,-17.3,-26.03,0.0,0.0
2023-02-28 22:15:00,-17.14,-26.03,0.0,-17.14,-26.03,0.0,0.0
2023-02-28 22:16:00,-17.28,-26.06,0.0,-17.28,-26.06,0.0,0.0
2023-02-28 22:17:00,-17.2,-26.08,0.0,-17.2,-26.08,0.0,0.0
2023-02-28 22:18:00,-17.21,-26.07,0.0,-17.21,-26.07,0.0,0.0
2023-02-28 22:19:00,-17.18,-26.07,0.0,-17.18,-26.07,0.0,0.0
2023-02-28 22:20:00,-17.16,-26.06,0.0,-17.16,-26.06,0.0,0.0
2023-02-28 22:21:00,-17.15,-26.06,0.0,-17.15,-26.06,0.0,0.0
2023-02-28 22:22:00,-17.12,-26.06,0.0,-17.12,-26.06,0.0,0.0
2023-02-28 22:23:00,-17.22,-26.06,0.0,-17.22,-26.06,0.0,0.0
2023-02-28 22:24:00,-17.25,-26.08,0.0,-17.25,-26.08,0.0,0.0
2023-02-28 22:25:00,-17.26,-26.07,0.0,-17.26,-26.07,0.0,0.0
2023-02-28 22:26:00,-17.15,-26.06,0.0,-17.15,-26.06,0.0,0.0
2023-02-28 22:27:00,-17.32,-26.06,0.0,-17.32,-26.06,0.0,0.0
2023-02-28 22:28:00,-17.2,-26.09,0.0,-17.2,-26.09,0.0,0.0
2023-02-28 22:29:00,-17.16,-26.07,0.0,-17.16,-26.07,0.0,0.0
2023-02-28 22:30:00,-17.14,-26.08,0.0,-17.14,-26.08,0.0,0.0
2023-02-28 22:31:00,-17.22,-26.08,0.0,-17.22,-26.08,0.0,0.0
2023-02-28 22:32:00,-17.08,-26.07,0.0,-17.08,-26.07,0.0,0.0
2023-02-28 22:33:00,-17.12,-26.09,0.0,-17.12,-26.09,0.0,0.0
2023-02-28 22:34:00,-17.22,-26.06,0.0,-17.22,-26.06,0.0,0.0
2023-02-28 22:35:00,-17.15,-26.04,0.0,-17.15,-26.04,0.0,0.0
2023-02-28 22:36:00,-17.23,-26.08,0.0,-17.23,-26.08,0.0,0.0
2023-02-28 22:37:00,-17.2,-26.05,0.0,-17.2,-26.05,0.0,0.0
2023-02-28 22:38:00,-17.13,-26.05,0.0,-17.13,-26.05,0.0,0.0
2023-02-28 22:39:00,-17.19,-26.06,0.0,-17.19,-26.06,0.0,0.0
