_c0,signal_std,signal_rad,pluie,baseline_std,baseline_rad,pluvio_db_std,pluvio_db_rad
2023-02-28 22:40:00,-17.17,-26.05,0.0,-17.17,-26.05,0.0,0.0
2023-02-28 22:41:00,-17.17,-26.05,0.0,-17.17,-26.05,0.0,0.0
2023-02-28 22:42:00,-17.08,-26.06,0.0,-17.08,-26.06,0.0,0.0
2023-02-28 22:43:00,-17.13,-26.05,0.0,-17.13,-26.05,0.0,0.0
2023-02-28 22:44:00,-17.05,-26.04,0.0,-17.05,-26.04,0.0,0.0
2023-02-28 22:45:00,-17.2,-26.04,0.0,-17.2,-26.04,0.0,0.0
2023-02-28 22:46:00,-17.28,-26.07,0.0,-17.28,-26.07,0.0,0.0
2023-02-28 22:47:00,-17.05,-26.06,0.0,-17.05,-26.06,0.0,0.0
2023-02-28 22:48:00,-17.09,-26.06,0.0,-17.09,-26.06,0.0,0.0
2023-02-28 22:49:00,-17.07,-26.04,0.0,-17.07,-26.04,0.0,0.0
2023-02-28 22:50:00,-17.2,-26.05,0.0,-17.2,-26.05,0.0,0.0
2023-02-28 22:51:00,-17.16,-26.01,0.0,-17.16,-26.01,0.0,0.0
2023-02-28 22:52:00,-17.05,-26.03,0.0,-17.05,-26.03,0.0,0.0
2023-02-28 22:53:00,-17.13,-26.06,0.0,-17.13,-26.06,0.0,0.0
2023-02-28 22:54:00,-17.18,-26.03,0.0,-17.18,-26.03,0.0,0.0
2023-02-28 22:55:00,-17.18,-26.04,0.0,-17.18,-26.04,0.0,0.0
2023-02-28 22:56:00,-17.16,-26.02,0.0,-17.16,-26.02,0.0,0.0
2023-02-28 22:57:00,-17.14,-26.04,0.0,-17.14,-26.04,0.0,0.0
2023-02-28 22:58:00,-17.16,-26.03,0.0,-17.16,-26.03,0.0,0.0
2023-02-28 22:59:00,-16.99,-26.04,0.0,-16.99,-26.04,0.0,0.0
2023-02-28 23:00:00,-17.07,-26.05,0.0,-17.07,-26.05,0.0,0.0
2023-02-28 23:01:00,-17.19,-26.05,0.0,-17.19,-26.05,0.0,0.0
2023-02-28 23:02:00,-17.15,-26.02,0.0,-17.15,-26.02,0.0,0.0
2023-02-28 23:03:00,-17.16,-26.01,0.0,-17.16,-26.01,0.0,0.0
2023-02-28 23:04:00,-17.16,-26.03,0.0,-17.16,-26.03,0.0,0.0
2023-02-28 23:05:00,-17.04,-26.05,0.0,-17.04,-26.05,0.0,0.0
