_c0,signal_std,signal_rad,pluie,baseline_std,baseline_rad,pluvio_db_std,pluvio_db_rad
2023-02-22 09:53:00,-17.31,-26.44,1.0,-17.54,-26.435001,0.0,0.0
2023-02-22 09:54:00,-17.29,-26.44,1.0,-17.55375,-26.443125,0.0,0.003124237
2023-02-22 09:55:00,-17.42,-26.4,1.0,-17.5675,-26.45125,0.0,0.051250458
2023-02-22 09:56:00,-17.65,-26.37,1.0,-17.58125,-26.459375,0.06875038,0.08937454
2023-02-22 09:57:00,-17.62,-26.38,1.0,-17.595,-26.4675,0.025001526,0.087501526
2023-02-22 09:58:00,-17.55,-26.43,1.0,-17.60875,-26.475626,0.0,0.045625687
2023-02-22 09:59:00,-17.49,-26.44,1.0,-17.6225,-26.48375,0.0,0.043748856
2023-02-22 10:00:00,-17.55,-26.45,1.0,-17.63625,-26.491875,0.0,0.041873932
2023-02-22 10:01:00,-17.65,-26.5,0.0,-17.65,-26.5,0.0,0.0
2023-02-22 10:02:00,-17.51,-26.45,0.0,-17.51,-26.45,0.0,0.0
2023-02-22 10:03:00,-17.6,-26.47,1.0,-17.52875,-26.448751,0.071250916,0.0
2023-02-22 10:04:00,-17.5,-26.46,1.0,-17.5475,-26.4475,0.0,0.0
2023-02-22 10:05:00,-17.59,-26.45,1.0,-17.56625,-26.44625,0.023750305,0.0
2023-02-22 10:06:00,-17.53,-26.44,1.0,-17.585,-26.445,0.0,0.0049991608
2023-02-22 10:07:00,-17.77,-26.42,1.0,-17.60375,-26.44375,0.16625023,0.023750305
2023-02-22 10:08:00,-17.62,-26.43,1.0,-17.6225,-26.442501,0.0,0.012500763
2023-02-22 10:09:00,-17.6,-26.51,1.0,-17.64125,-26.44125,0.0,0.0
2023-02-22 10:10:00,-17.66,-26.44,0.0,-17.66,-26.44,0.0,0.0
2023-02-22 10:11:00,-17.26,-26.44,0.0,-17.26,-26.44,0.0,0.0
2023-02-22 10:12:00,-17.73,-26.43,0.0,-17.73,-26.43,0.0,0.0
2023-02-22 10:13:00,-17.5,-26.45,0.0,-17.5,-26.45,0.0,0.0
2023-02-22 10:14:00,-17.69,-26.42,0.0,-17.69,-26.42,0.0,0.0
2023-02-22 10:15:00,-17.38,-26.46,0.0,-17.38,-26.46,0.0,0.0
2023-02-22 10:16:00,-17.44,-26.43,0.0,-17.44,-26.43,0.0,0.0
2023-02-22 10:17:00,-17.48,-26.43,0.0,-17.48,-26.43,0.0,0.0
2023-02-22 10:18:00,-17.6,-26.43,0.0,-17.6,-26.43,0.0,0.0
2023-02-22 10:19:00,-17.55,-26.45,0.0,-17.55,-26.45,0.0,0.0
2023-02-22 10:20:00,-17.44,-26.43,0.0,-17.44,-26.43,0.0,0.0
2023-02-22 10:21:00,-17.55,-26.46,0.0,-17.55,-26.46,0.0,0.0
2023-02-22 10:22:00,-17.46,-26.45,0.0,-17.46,-26.45,0.0,0.0
2023-02-22 10:23:00,-17.41,-26.41,0.0,-17.41,-26.41,0.0,0.0
2023-02-22 10:24:00,-17.53,-26.43,0.0,-17.53,-26.43,0.0,0.0
2023-02-22 10:25:00,-17.37,-26.44,0.0,-17.37,-26.44,0.0,0.0
2023-02-22 10:26:00,-17.42,-26.41,1.0,-17.338001,-26.446001,0.081998825,0.036001205
2023-02-22 10:27:00,-17.53,-26.41,1.0,-17.306,-26.452,0.22400093,0.041999817
2023-02-22 10:28:00,-17.5,-26.42,1.0,-17.274,-26.458,0.22599983,0.038000107
2023-02-22 10:29:00,-17.47,-26.4,1.0,-17.241999,-26.463999,0.22800064,0.063999176
2023-02-22 10:30:00,-17.21,-26.47,0.0,-17.21,-26.47,0.0,0.0
2023-02-22 10:31:00,-17.45,-26.44,0.0,-17.45,-26.44,0.0,0.0
2023-02-22 10:32:00,-17.64,-26.39,0.0,-17.64,-26.39,0.0,0.0
2023-02-22 10:33:00,-17.81,-26.33,0.0,-17.81,-26.33,0.0,0.0
2023-02-22 10:34:00,-17.62,-26.32,0.0,-17.62,-26.32,0.0,0.0
2023-02-22 10:35:00,-17.16,-26.44,0.0,-17.16,-26.44,0.0,0.0
2023-02-22 10:36:00,-17.39,-26.3,0.0,-17.39,-26.3,0.0,0.0
2023-02-22 10:37:00,-17.37,-26.42,0.0,-17.37,-26.42,0.0,0.0
2023-02-22 10:38:00,-17.32,-26.27,0.0,-17.32,-26.27,0.0,0.0
2023-02-22 10:39:00,-16.96,-26.38,0.0,-16.96,-26.38,0.0,0.0
2023-02-22 10:40:00,-17.64,-26.35,0.0,-17.64,-26.35,0.0,0.0
2023-02-22 10:41:00,-17.57,-26.44,0.0,-17.57,-26.44,0.0,0.0
2023-02-22 10:42:00,-17.39,-26.37,0.0,-17.39,-26.37,0.0,0.0
2023-02-22 10:43:00,-17.45,-26.42,0.0,-17.45,-26.42,0.0,0.0
2023-02-22 10:44:00,-17.52,-26.33,0.0,-17.52,-26.33,0.0,0.0
2023-02-22 10:45:00,-17.57,-26.39,0.0,-17.57,-26.39,0.0,0.0
2023-02-22 10:46:00,-17.32,-26.37,0.0,-17.32,-26.37,0.0,0.0
2023-02-22 10:47:00,-17.81,-26.46,0.0,-17.81,-26.46,0.0,0.0
2023-02-22 10:48:00,-17.58,-26.44,0.0,-17.58,-26.44,0.0,0.0
2023-02-22 10:49:00,-17.4,-26.49,0.0,-17.4,-26.49,0.0,0.0
2023-02-22 10:50:00,-17.53,-26.42,0.0,-17.53,-26.42,0.0,0.0
2023-02-22 10:51:00,-17.41,-26.49,0.0,-17.41,-26.49,0.0,0.0
2023-02-22 10:52:00,-17.7,-26.43,0.0,-17.7,-26.43,0.0,0.0
2023-02-22 10:53:00,-17.41,-26.47,0.0,-17.41,-26.47,0.0,0.0
2023-02-22 10:54:00,-17.37,-26.46,0.0,-17.37,-26.46,0.0,0.0
2023-02-22 10:55:00,-17.42,-26.45,0.0,-17.42,-26.45,0.0,0.0
2023-02-22 10:56:00,-17.44,-26.45,0.0,-17.44,-26.45,0.0,0.0
2023-02-22 10:57:00,-17.32,-26.48,0.0,-17.32,-26.48,0.0,0.0
2023-02-22 10:58:00,-17.46,-26.43,0.0,-17.46,-26.43,0.0,0.0
2023-02-22 10:59:00,-17.55,-26.48,0.0,-17.55,-26.48,0.0,0.0
2023-02-22 11:00:00,-17.37,-26.41,0.0,-17.37,-26.41,0.0,0.0
2023-02-22 11:01:00,-17.38,-26.54,0.0,-17.38,-26.54,0.0,0.0
2023-02-22 11:02:00,-17.58,-26.43,0.0,-17.58,-26.43,0.0,0.0
