_c0,signal_std,signal_rad,pluie,baseline_std,baseline_rad,pluvio_db_std,pluvio_db_rad
2023-02-24 17:26:00,-17.2,-26.24,0.0,-17.2,-26.24,0.0,0.0
2023-02-24 17:27:00,-17.12,-26.25,0.0,-17.12,-26.25,0.0,0.0
2023-02-24 17:28:00,-17.33,-26.2,0.0,-17.33,-26.2,0.0,0.0
2023-02-24 17:29:00,-17.21,-26.27,0.0,-17.21,-26.27,0.0,0.0
2023-02-24 17:30:00,-17.18,-26.23,0.0,-17.18,-26.23,0.0,0.0
2023-02-24 17:31:00,-16.9,-26.3,0.0,-16.9,-26.3,0.0,0.0
2023-02-24 17:32:00,-17.22,-26.19,0.0,-17.22,-26.19,0.0,0.0
2023-02-24 17:33:00,-17.22,-26.25,0.0,-17.22,-26.25,0.0,0.0
2023-02-24 17:34:00,-17.2,-26.21,0.0,-17.2,-26.21,0.0,0.0
2023-02-24 17:35:00,-17.18,-26.21,0.0,-17.18,-26.21,0.0,0.0
2023-02-24 17:36:00,-17.07,-26.19,0.0,-17.07,-26.19,0.0,0.0
2023-02-24 17:37:00,-17.21,-26.24,0.0,-17.21,-26.24,0.0,0.0
2023-02-24 17:38:00,-17.04,-26.24,0.0,-17.04,-26.24,0.0,0.0
2023-02-24 17:39:00,-17.31,-26.21,0.0,-17.31,-26.21,0.0,0.0
2023-02-24 17:40:00,-17.16,-26.21,0.0,-17.16,-26.21,0.0,0.0
2023-02-24 17:41:00,-17.17,-26.23,0.0,-17.17,-26.23,0.0,0.0
2023-02-24 17:42:00,-17.22,-26.21,0.0,-17.22,-26.21,0.0,0.0
2023-02-24 17:43:00,-17.14,-26.19,0.0,-17.14,-26.19,0.0,0.0
2023-02-24 17:44:00,-17.14,-26.25,0.0,-17.14,-26.25,0.0,0.0
2023-02-24 17:45:00,-17.12,-26.24,0.0,-17.12,-26.24,0.0,0.0
2023-02-24 17:46:00,-17.12,-26.22,0.0,-17.12,-26.22,0.0,0.0
2023-02-24 17:47:00,-17.1,-26.24,0.0,-17.1,-26.24,0.0,0.0
2023-02-24 17:48:00,-17.28,-26.22,0.0,-17.28,-26.22,0.0,0.0
2023-02-24 17:49:00,-17.12,-26.23,0.0,-17.12,-26.23,0.0,0.0
2023-02-24 17:50:00,-17.22,-26.2,0.0,-17.22,-26.2,0.0,0.0
2023-02-24 17:51:00,-17.19,-26.2,0.0,-17.19,-26.2,0.0,0.0
2023-02-24 17:52:00,-17.16,-26.22,0.0,-17.16,-26.22,0.0,0.0
2023-02-24 17:53:00,-17.19,-26.21,0.0,-17.19,-26.21,0.0,0.0
2023-02-24 17:54:00,-17.19,-26.22,0.0,-17.19,-26.22,0.0,0.0
2023-02-24 17:55:00,-17.11,-26.22,0.0,-17.11,-26.22,0.0,0.0
2023-02-24 17:56:00,-17.24,-26.24,0.0,-17.24,-26.24,0.0,0.0
2023-02-24 17:57:00,-17.07,-26.2,0.0,-17.07,-26.2,0.0,0.0
2023-02-24 17:58:00,-17.17,-26.25,0.0,-17.17,-26.25,0.0,0.0
2023-02-24 17:59:00,-17.08,-26.22,0.0,-17.08,-26.22,0.0,0.0
2023-02-24 18:00:00,-17.23,-26.19,0.0,-17.23,-26.19,0.0,0.0
2023-02-24 18:01:00,-17.29,-26.24,0.0,-17.29,-26.24,0.0,0.0
2023-02-24 18:02:00,-17.26,-26.19,0.0,-17.26,-26.19,0.0,0.0
2023-02-24 18:03:00,-17.06,-26.2,0.0,-17.06,-26.2,0.0,0.0
2023-02-24 18:04:00,-17.05,-26.24,0.0,-17.05,-26.24,0.0,0.0
2023-02-24 18:05:00,-16.99,-26.19,0.0,-16.99,-26.19,0.0,0.0
2023-02-24 18:06:00,-17.09,-26.22,0.0,-17.09,-26.22,0.0,0.0
2023-02-24 18:07:00,-17.16,-26.2,0.0,-17.16,-26.2,0.0,0.0
2023-02-24 18:08:00,-17.2,-26.22,0.0,-17.2,-26.22,0.0,0.0
2023-02-24 18:09:00,-17.09,-26.23,0.0,-17.09,-26.23,0.0,0.0
2023-02-24 18:10:00,-17.08,-26.2,0.0,-17.08,-26.2,0.0,0.0
2023-02-24 18:11:00,-17.05,-26.2,0.0,-17.05,-26.2,0.0,0.0
2023-02-24 18:12:00,-17.19,-26.21,0.0,-17.19,-26.21,0.0,0.0
2023-02-24 18:13:00,-17.15,-26.17,0.0,-17.15,-26.17,0.0,0.0
2023-02-24 18:14:00,-17.28,-26.18,0.0,-17.28,-26.18,0.0,0.0
2023-02-24 18:15:00,-17.1,-26.23,0.0,-17.1,-26.23,0.0,0.0
2023-02-24 18:16:00,-17.18,-26.22,0.0,-17.18,-26.22,0.0,0.0
2023-02-24 18:17:00,-17.12,-26.2,0.0,-17.12,-26.2,0.0,0.0
2023-02-24 18:18:00,-17.02,-26.23,0.0,-17.02,-26.23,0.0,0.0
2023-02-24 18:19:00,-17.25,-26.2,0.0,-17.25,-26.2,0.0,0.0
2023-02-24 18:20:00,-17.09,-26.17,0.0,-17.09,-26.17,0.0,0.0
2023-02-24 18:21:00,-17.3,-26.19,0.0,-17.3,-26.19,0.0,0.0
2023-02-24 18:22:00,-17.18,-26.18,0.0,-17.18,-26.18,0.0,0.0
2023-02-24 18:23:00,-17.37,-26.2,0.0,-17.37,-26.2,0.0,0.0
2023-02-24 18:24:00,-17.22,-26.18,0.0,-17.22,-26.18,0.0,0.0
2023-02-24 18:25:00,-17.35,-26.17,0.0,-17.35,-26.17,0.0,0.0
2023-02-24 18:26:00,-17.16,-26.17,0.0,-17.16,-26.17,0.0,0.0
2023-02-24 18:27:00,-17.22,-26.17,0.0,-17.22,-26.17,0.0,0.0
2023-02-24 18:28:00,-17.32,-26.22,0.0,-17.32,-26.22,0.0,0.0
2023-02-24 18:29:00,-17.09,-26.2,0.0,-17.09,-26.2,0.0,0.0
2023-02-24 18:30:00,-17.34,-26.17,0.0,-17.34,-26.17,0.0,0.0
2023-02-24 18:31:00,-17.19,-26.15,0.0,-17.19,-26.15,0.0,0.0
2023-02-24 18:32:00,-17.23,-26.2,0.0,-17.23,-26.2,0.0,0.0
2023-02-24 18:33:00,-17.26,-26.15,0.0,-17.26,-26.15,0.0,0.0
2023-02-24 18:34:00,-17.11,-26.19,0.0,-17.11,-26.19,0.0,0.0
2023-02-24 18:35:00,-17.15,-26.17,0.0,-17.15,-26.17,0.0,0.0
2023-02-24 18:36:00,-17.1,-26.18,0.0,-17.1,-26.18,0.0,0.0
2023-02-24 18:37:00,-17.19,-26.15,0.0,-17.19,-26.15,0.0,0.0
2023-02-24 18:38:00,-17.26,-26.19,0.0,-17.26,-26.19,0.0,0.0
2023-02-24 18:39:00,-16.96,-26.15,0.0,-16.96,-26.15,0.0,0.0
2023-02-24 18:40:00,-17.08,-26.16,0.0,-17.08,-26.16,0.0,0.0
2023-02-24 18:41:00,-17.15,-26.14,0.0,-17.15,-26.14,0.0,0.0
2023-02-24 18:42:00,-17.11,-26.13,0.0,-17.11,-26.13,0.0,0.0
2023-02-24 18:43:00,-17.12,-26.12,0.0,-17.12,-26.12,0.0,0.0
2023-02-24 18:44:00,-17.24,-26.18,0.0,-17.24,-26.18,0.0,0.0
2023-02-24 18:45:00,-17.17,-26.18,0.0,-17.17,-26.18,0.0,0.0
2023-02-24 18:46:00,-17.15,-26.16,0.0,-17.15,-26.16,0.0,0.0
2023-02-24 18:47:00,-17.17,-26.17,0.0,-17.17,-26.17,0.0,0.0
2023-02-24 18:48:00,-17.24,-26.17,0.0,-17.24,-26.17,0.0,0.0
2023-02-24 18:49:00,-17.13,-26.2,0.0,-17.13,-26.2,0.0,0.0
2023-02-24 18:50:00,-17.23,-26.17,0.0,-17.23,-26.17,0.0,0.0
2023-02-24 18:51:00,-17.05,-26.17,0.0,-17.05,-26.17,0.0,0.0
2023-02-24 18:52:00,-17.24,-26.15,0.0,-17.24,-26.15,0.0,0.0
2023-02-24 18:53:00,-17.21,-26.17,0.0,-17.21,-26.17,0.0,0.0
2023-02-24 18:54:00,-17.21,-26.18,0.0,-17.21,-26.18,0.0,0.0
2023-02-24 18:55:00,-17.32,-26.18,0.0,-17.32,-26.18,0.0,0.0
2023-02-24 18:56:00,-17.05,-26.18,0.0,-17.05,-26.18,0.0,0.0
2023-02-24 18:57:00,-17.14,-26.17,0.0,-17.14,-26.17,0.0,0.0
2023-02-24 18:58:00,-17.19,-26.16,0.0,-17.19,-26.16,0.0,0.0
2023-02-24 18:59:00,-17.23,-26.16,0.0,-17.23,-26.16,0.0,0.0
2023-02-24 19:00:00,-17.22,-26.19,0.0,-17.22,-26.19,0.0,0.0
2023-02-24 19:01:00,-17.25,-26.12,0.0,-17.25,-26.12,0.0,0.0
2023-02-24 19:02:00,-17.12,-26.18,0.0,-17.12,-26.18,0.0,0.0
2023-02-24 19:03:00,-17.23,-26.17,0.0,-17.23,-26.17,0.0,0.0
2023-02-24 19:04:00,-17.3,-26.11,0.0,-17.3,-26.11,0.0,0.0
2023-02-24 19:05:00,-17.19,-26.14,0.0,-17.19,-26.14,0.0,0.0
2023-02-24 19:06:00,-17.12,-26.15,0.0,-17.12,-26.15,0.0,0.0
2023-02-24 19:07:00,-17.18,-26.16,0.0,-17.18,-26.16,0.0,0.0
2023-02-24 19:08:00,-17.11,-26.18,0.0,-17.11,-26.18,0.0,0.0
2023-02-24 19:09:00,-17.15,-26.15,0.0,-17.15,-26.15,0.0,0.0
2023-02-24 19:10:00,-17.09,-26.19,0.0,-17.09,-26.19,0.0,0.0
2023-02-24 19:11:00,-17.21,-26.18,0.0,-17.21,-26.18,0.0,0.0
2023-02-24 19:12:00,-17.16,-26.12,0.0,-17.16,-26.12,0.0,0.0
2023-02-24 19:13:00,-17.26,-26.18,0.0,-17.26,-26.18,0.0,0.0
2023-02-24 19:14:00,-17.2,-26.16,0.0,-17.2,-26.16,0.0,0.0
2023-02-24 19:15:00,-17.2,-26.15,0.0,-17.2,-26.15,0.0,0.0
2023-02-24 19:16:00,-17.18,-26.13,0.0,-17.18,-26.13,0.0,0.0
2023-02-24 19:17:00,-17.25,-26.16,0.0,-17.25,-26.16,0.0,0.0
2023-02-24 19:18:00,-17.18,-26.13,0.0,-17.18,-26.13,0.0,0.0
2023-02-24 19:19:00,-17.15,-26.16,0.0,-17.15,-26.16,0.0,0.0
2023-02-24 19:20:00,-17.06,-26.19,0.0,-17.06,-26.19,0.0,0.0
2023-02-24 19:21:00,-17.3,-26.18,0.0,-17.3,-26.18,0.0,0.0
2023-02-24 19:22:00,-17.2,-26.17,0.0,-17.2,-26.17,0.0,0.0
2023-02-24 19:23:00,-17.14,-26.16,0.0,-17.14,-26.16,0.0,0.0
2023-02-24 19:24:00,-17.07,-26.15,0.0,-17.07,-26.15,0.0,0.0
2023-02-24 19:25:00,-17.34,-26.12,0.0,-17.34,-26.12,0.0,0.0
2023-02-24 19:26:00,-17.17,-26.13,0.0,-17.17,-26.13,0.0,0.0
2023-02-24 19:27:00,-17.16,-26.14,0.0,-17.16,-26.14,0.0,0.0
2023-02-24 19:28:00,-17.19,-26.12,0.0,-17.19,-26.12,0.0,0.0
2023-02-24 19:29:00,-17.17,-26.19,0.0,-17.17,-26.19,0.0,0.0
2023-02-24 19:30:00,-17.18,-26.17,0.0,-17.18,-26.17,0.0,0.0
2023-02-24 19:31:00,-17.24,-26.13,0.0,-17.24,-26.13,0.0,0.0
2023-02-24 19:32:00,-17.26,-26.15,0.0,-17.26,-26.15,0.0,0.0
2023-02-24 19:33:00,-17.23,-26.18,0.0,-17.23,-26.18,0.0,0.0
2023-02-24 19:34:00,-17.26,-26.13,0.0,-17.26,-26.13,0.0,0.0
2023-02-24 19:35:00,-17.24,-26.14,0.0,-17.24,-26.14,0.0,0.0
2023-02-24 19:36:00,-17.21,-26.18,0.0,-17.21,-26.18,0.0,0.0
2023-02-24 19:37:00,-17.2,-26.17,0.0,-17.2,-26.17,0.0,0.0
2023-02-24 19:38:00,-17.25,-26.13,0.0,-17.25,-26.13,0.0,0.0
2023-02-24 19:39:00,-17.13,-26.14,0.0,-17.13,-26.14,0.0,0.0
2023-02-24 19:40:00,-17.3,-26.15,0.0,-17.3,-26.15,0.0,0.0
2023-02-24 19:41:00,-17.28,-26.14,0.0,-17.28,-26.14,0.0,0.0
2023-02-24 19:42:00,-17.26,-26.13,0.0,-17.26,-26.13,0.0,0.0
2023-02-24 19:43:00,-17.3,-26.14,0.0,-17.3,-26.14,0.0,0.0
2023-02-24 19:44:00,-17.14,-26.11,0.0,-17.14,-26.11,0.0,0.0
2023-02-24 19:45:00,-17.31,-26.16,0.0,-17.31,-26.16,0.0,0.0
2023-02-24 19:46:00,-17.18,-26.12,0.0,-17.18,-26.12,0.0,0.0
2023-02-24 19:47:00,-17.23,-26.14,0.0,-17.23,-26.14,0.0,0.0
2023-02-24 19:48:00,-17.13,-26.15,0.0,-17.13,-26.15,0.0,0.0
2023-02-24 19:49:00,-17.12,-26.15,0.0,-17.12,-26.15,0.0,0.0
2023-02-24 19:50:00,-17.19,-26.16,0.0,-17.19,-26.16,0.0,0.0
2023-02-24 19:51:00,-17.23,-26.14,0.0,-17.23,-26.14,0.0,0.0
2023-02-24 19:52:00,-17.18,-26.15,0.0,-17.18,-26.15,0.0,0.0
2023-02-24 19:53:00,-17.12,-26.15,0.0,-17.12,-26.15,0.0,0.0
2023-02-24 19:54:00,-17.19,-26.14,0.0,-17.19,-26.14,0.0,0.0
2023-02-24 19:55:00,-17.27,-26.13,0.0,-17.27,-26.13,0.0,0.0
2023-02-24 19:56:00,-17.24,-26.16,0.0,-17.24,-26.16,0.0,0.0
2023-02-24 19:57:00,-17.23,-26.14,0.0,-17.23,-26.14,0.0,0.0
2023-02-24 19:58:00,-17.2,-26.14,0.0,-17.2,-26.14,0.0,0.0
2023-02-24 19:59:00,-17.15,-26.14,0.0,-17.15,-26.14,0.0,0.0
2023-02-24 20:00:00,-17.22,-26.12,0.0,-17.22,-26.12,0.0,0.0
2023-02-24 20:01:00,-17.17,-26.11,0.0,-17.17,-26.11,0.0,0.0
2023-02-24 20:02:00,-17.32,-26.15,0.0,-17.32,-26.15,0.0,0.0
2023-02-24 20:03:00,-17.19,-26.14,0.0,-17.19,-26.14,0.0,0.0
2023-02-24 20:04:00,-17.29,-26.16,0.0,-17.29,-26.16,0.0,0.0
2023-02-24 20:05:00,-17.21,-26.17,0.0,-17.21,-26.17,0.0,0.0
2023-02-24 20:06:00,-17.14,-26.12,0.0,-17.14,-26.12,0.0,0.0
2023-02-24 20:07:00,-17.27,-26.15,0.0,-17.27,-26.15,0.0,0.0
2023-02-24 20:08:00,-17.21,-26.12,0.0,-17.21,-26.12,0.0,0.0
2023-02-24 20:09:00,-17.22,-26.12,0.0,-17.22,-26.12,0.0,0.0
2023-02-24 20:10:00,-17.35,-26.14,0.0,-17.35,-26.14,0.0,0.0
2023-02-24 20:11:00,-17.19,-26.13,0.0,-17.19,-26.13,0.0,0.0
2023-02-24 20:12:00,-17.18,-26.13,0.0,-17.18,-26.13,0.0,0.0
2023-02-24 20:13:00,-17.33,-26.12,0.0,-17.33,-26.12,0.0,0.0
2023-02-24 20:14:00,-17.26,-26.15,0.0,-17.26,-26.15,0.0,0.0
2023-02-24 20:15:00,-17.13,-26.14,0.0,-17.13,-26.14,0.0,0.0
