_c0,signal_std,signal_rad,pluie,baseline_std,baseline_rad,pluvio_db_std,pluvio_db_rad
2023-02-26 11:06:00,-17.32,-26.32,0.0,-17.32,-26.32,0.0,0.0
2023-02-26 11:07:00,-17.3,-26.31,0.0,-17.3,-26.31,0.0,0.0
2023-02-26 11:08:00,-17.32,-26.32,0.0,-17.32,-26.32,0.0,0.0
2023-02-26 11:09:00,-17.32,-26.31,0.0,-17.32,-26.31,0.0,0.0
2023-02-26 11:10:00,-17.18,-26.31,0.0,-17.18,-26.31,0.0,0.0
2023-02-26 11:11:00,-17.32,-26.32,0.0,-17.32,-26.32,0.0,0.0
2023-02-26 11:12:00,-17.33,-26.29,0.0,-17.33,-26.29,0.0,0.0
2023-02-26 11:13:00,-17.32,-26.31,0.0,-17.32,-26.31,0.0,0.0
2023-02-26 11:14:00,-17.38,-26.33,0.0,-17.38,-26.33,0.0,0.0
2023-02-26 11:15:00,-17.32,-26.35,0.0,-17.32,-26.35,0.0,0.0
2023-02-26 11:16:00,-17.29,-26.34,0.0,-17.29,-26.34,0.0,0.0
2023-02-26 11:17:00,-17.36,-26.36,0.0,-17.36,-26.36,0.0,0.0
2023-02-26 11:18:00,-17.3,-26.34,0.0,-17.3,-26.34,0.0,0.0
2023-02-26 11:19:00,-17.36,-26.32,0.0,-17.36,-26.32,0.0,0.0
2023-02-26 11:20:00,-17.45,-26.36,0.0,-17.45,-26.36,0.0,0.0
2023-02-26 11:21:00,-17.31,-26.33,0.0,-17.31,-26.33,0.0,0.0
2023-02-26 11:22:00,-17.37,-26.36,0.0,-17.37,-26.36,0.0,0.0
2023-02-26 11:23:00,-17.29,-26.34,0.0,-17.29,-26.34,0.0,0.0
2023-02-26 11:24:00,-17.34,-26.34,0.0,-17.34,-26.34,0.0,0.0
2023-02-26 11:25:00,-17.28,-26.33,0.0,-17.28,-26.33,0.0,0.0
2023-02-26 11:26:00,-17.31,-26.34,0.0,-17.31,-26.34,0.0,0.0
2023-02-26 11:27:00,-17.31,-26.3,0.0,-17.31,-26.3,0.0,0.0
2023-02-26 11:28:00,-17.34,-26.32,0.0,-17.34,-26.32,0.0,0.0
2023-02-26 11:29:00,-17.25,-26.31,0.0,-17.25,-26.31,0.0,0.0
2023-02-26 11:30:00,-17.32,-26.33,0.0,-17.32,-26.33,0.0,0.0
2023-02-26 11:31:00,-17.35,-26.3,0.0,-17.35,-26.3,0.0,0.0
2023-02-26 11:32:00,-17.24,-26.33,0.0,-17.24,-26.33,0.0,0.0
2023-02-26 11:33:00,-17.2,-26.36,0.0,-17.2,-26.36,0.0,0.0
2023-02-26 11:34:00,-17.43,-26.33,0.0,-17.43,-26.33,0.0,0.0
2023-02-26 11:35:00,-17.36,-26.35,0.0,-17.36,-26.35,0.0,0.0
2023-02-26 11:36:00,-17.27,-26.32,0.0,-17.27,-26.32,0.0,0.0
2023-02-26 11:37:00,-17.32,-26.31,0.0,-17.32,-26.31,0.0,0.0
2023-02-26 11:38:00,-17.18,-26.29,0.0,-17.18,-26.29,0.0,0.0
2023-02-26 11:39:00,-17.19,-26.32,0.0,-17.19,-26.32,0.0,0.0
2023-02-26 11:40:00,-17.25,-26.31,0.0,-17.25,-26.31,0.0,0.0
2023-02-26 11:41:00,-17.24,-26.33,0.0,-17.24,-26.33,0.0,0.0
2023-02-26 11:42:00,-17.13,-26.33,0.0,-17.13,-26.33,0.0,0.0
2023-02-26 11:43:00,-17.3,-26.31,0.0,-17.3,-26.31,0.0,0.0
2023-02-26 11:44:00,-17.29,-26.24,0.0,-17.29,-26.24,0.0,0.0
2023-02-26 11:45:00,-17.29,-26.31,0.0,-17.29,-26.31,0.0,0.0
2023-02-26 11:46:00,-17.24,-26.31,0.0,-17.24,-26.31,0.0,0.0
2023-02-26 11:47:00,-17.26,-26.3,0.0,-17.26,-26.3,0.0,0.0
2023-02-26 11:48:00,-17.35,-26.29,0.0,-17.35,-26.29,0.0,0.0
2023-02-26 11:49:00,-17.23,-26.29,0.0,-17.23,-26.29,0.0,0.0
2023-02-26 11:50:00,-17.24,-26.3,0.0,-17.24,-26.3,0.0,0.0
2023-02-26 11:51:00,-17.19,-26.3,0.0,-17.19,-26.3,0.0,0.0
2023-02-26 11:52:00,-17.21,-26.29,0.0,-17.21,-26.29,0.0,0.0
2023-02-26 11:53:00,-17.29,-26.3,0.0,-17.29,-26.3,0.0,0.0
2023-02-26 11:54:00,-17.22,-26.29,0.0,-17.22,-26.29,0.0,0.0
2023-02-26 11:55:00,-17.22,-26.28,0.0,-17.22,-26.28,0.0,0.0
2023-02-26 11:56:00,-17.27,-26.29,0.0,-17.27,-26.29,0.0,0.0
2023-02-26 11:57:00,-17.25,-26.28,0.0,-17.25,-26.28,0.0,0.0
2023-02-26 11:58:00,-17.17,-26.28,0.0,-17.17,-26.28,0.0,0.0
2023-02-26 11:59:00,-17.25,-26.28,0.0,-17.25,-26.28,0.0,0.0
2023-02-26 12:00:00,-17.23,-26.3,0.0,-17.23,-26.3,0.0,0.0
2023-02-26 12:01:00,-17.27,-26.26,0.0,-17.27,-26.26,0.0,0.0
2023-02-26 12:02:00,-17.2,-26.3,0.0,-17.2,-26.3,0.0,0.0
2023-02-26 12:03:00,-17.28,-26.29,0.0,-17.28,-26.29,0.0,0.0
2023-02-26 12:04:00,-17.23,-26.3,0.0,-17.23,-26.3,0.0,0.0
2023-02-26 12:05:00,-17.17,-26.32,0.0,-17.17,-26.32,0.0,0.0
2023-02-26 12:06:00,-17.26,-26.28,0.0,-17.26,-26.28,0.0,0.0
2023-02-26 12:07:00,-17.24,-26.3,0.0,-17.24,-26.3,0.0,0.0
2023-02-26 12:08:00,-17.22,-26.31,0.0,-17.22,-26.31,0.0,0.0
2023-02-26 12:09:00,-17.25,-26.29,0.0,-17.25,-26.29,0.0,0.0
2023-02-26 12:10:00,-17.22,-26.29,0.0,-17.22,-26.29,0.0,0.0
2023-02-26 12:11:00,-17.41,-26.31,0.0,-17.41,-26.31,0.0,0.0
2023-02-26 12:12:00,-17.2,-26.31,0.0,-17.2,-26.31,0.0,0.0
2023-02-26 12:13:00,-17.29,-26.3,0.0,-17.29,-26.3,0.0,0.0
2023-02-26 12:14:00,-17.35,-26.32,0.0,-17.35,-26.32,0.0,0.0
2023-02-26 12:15:00,-17.32,-26.24,0.0,-17.32,-26.24,0.0,0.0
2023-02-26 12:16:00,-17.19,-26.26,0.0,-17.19,-26.26,0.0,0.0
2023-02-26 12:17:00,-17.21,-26.31,0.0,-17.21,-26.31,0.0,0.0
2023-02-26 12:18:00,-17.22,-26.29,0.0,-17.22,-26.29,0.0,0.0
2023-02-26 12:19:00,-17.18,-26.31,0.0,-17.18,-26.31,0.0,0.0
2023-02-26 12:20:00,-17.24,-26.28,0.0,-17.24,-26.28,0.0,0.0
2023-02-26 12:21:00,-17.21,-26.31,0.0,-17.21,-26.31,0.0,0.0
2023-02-26 12:22:00,-17.2,-26.31,0.0,-17.2,-26.31,0.0,0.0
2023-02-26 12:23:00,-17.24,-26.31,0.0,-17.24,-26.31,0.0,0.0
2023-02-26 12:24:00,-17.21,-26.29,0.0,-17.21,-26.29,0.0,0.0
2023-02-26 12:25:00,-17.29,-26.31,0.0,-17.29,-26.31,0.0,0.0
2023-02-26 12:26:00,-17.2,-26.31,0.0,-17.2,-26.31,0.0,0.0
2023-02-26 12:27:00,-17.2,-26.31,0.0,-17.2,-26.31,0.0,0.0
2023-02-26 12:28:00,-17.28,-26.32,0.0,-17.28,-26.32,0.0,0.0
2023-02-26 12:29:00,-17.17,-26.32,0.0,-17.17,-26.32,0.0,0.0
2023-02-26 12:30:00,-17.24,-26.32,0.0,-17.24,-26.32,0.0,0.0
2023-02-26 12:31:00,-17.21,-26.34,0.0,-17.21,-26.34,0.0,0.0
2023-02-26 12:32:00,-17.27,-26.33,0.0,-17.27,-26.33,0.0,0.0
2023-02-26 12:33:00,-17.23,-26.32,0.0,-17.23,-26.32,0.0,0.0
2023-02-26 12:34:00,-17.23,-26.35,0.0,-17.23,-26.35,0.0,0.0
2023-02-26 12:35:00,-17.26,-26.34,0.0,-17.26,-26.34,0.0,0.0
2023-02-26 12:36:00,-17.23,-26.34,0.0,-17.23,-26.34,0.0,0.0
2023-02-26 12:37:00,-17.3,-26.33,0.0,-17.3,-26.33,0.0,0.0
2023-02-26 12:38:00,-17.26,-26.33,0.0,-17.26,-26.33,0.0,0.0
2023-02-26 12:39:00,-17.19,-26.35,0.0,-17.19,-26.35,0.0,0.0
2023-02-26 12:40:00,-17.29,-26.36,0.0,-17.29,-26.36,0.0,0.0
2023-02-26 12:41:00,-17.18,-26.33,0.0,-17.18,-26.33,0.0,0.0
2023-02-26 12:42:00,-17.27,-26.34,0.0,-17.27,-26.34,0.0,0.0
2023-02-26 12:43:00,-17.27,-26.29,0.0,-17.27,-26.29,0.0,0.0
2023-02-26 12:44:00,-17.22,-26.33,0.0,-17.22,-26.33,0.0,0.0
2023-02-26 12:45:00,-17.2,-26.34,0.0,-17.2,-26.34,0.0,0.0
2023-02-26 12:46:00,-17.17,-26.31,0.0,-17.17,-26.31,0.0,0.0
2023-02-26 12:47:00,-17.13,-26.33,0.0,-17.13,-26.33,0.0,0.0
2023-02-26 12:48:00,-17.18,-26.35,0.0,-17.18,-26.35,0.0,0.0
2023-02-26 12:49:00,-17.29,-26.32,0.0,-17.29,-26.32,0.0,0.0
2023-02-26 12:50:00,-17.14,-26.34,0.0,-17.14,-26.34,0.0,0.0
2023-02-26 12:51:00,-17.2,-26.34,0.0,-17.2,-26.34,0.0,0.0
2023-02-26 12:52:00,-17.24,-26.35,0.0,-17.24,-26.35,0.0,0.0
2023-02-26 12:53:00,-17.16,-26.38,0.0,-17.16,-26.38,0.0,0.0
2023-02-26 12:54:00,-17.23,-26.35,0.0,-17.23,-26.35,0.0,0.0
