_c0,signal_std,signal_rad,pluie,timestamp
2022-06-29T03:33:00.000+02:00,-22.39318,-29.332813,0,2022-06-29T03:33:00.000+02:00
2022-06-29T03:34:00.000+02:00,-22.327486,-29.331038,0,2022-06-29T03:34:00.000+02:00
2022-06-29T03:35:00.000+02:00,-22.345242,-29.331392,0,2022-06-29T03:35:00.000+02:00
2022-06-29T03:36:00.000+02:00,-22.372585,-29.309376,0,2022-06-29T03:36:00.000+02:00
2022-06-29T03:37:00.000+02:00,-22.367615,-29.315056,0,2022-06-29T03:37:00.000+02:00
2022-06-29T03:38:00.000+02:00,-22.394247,-29.295525,0,2022-06-29T03:38:00.000+02:00
2022-06-29T03:39:00.000+02:00,-22.392117,-29.275639,0,2022-06-29T03:39:00.000+02:00
2022-06-29T03:40:00.000+02:00,-22.403835,-29.254688,0,2022-06-29T03:40:00.000+02:00
2022-06-29T03:41:00.000+02:00,-22.413778,-29.229118,1,2022-06-29T03:41:00.000+02:00
2022-06-29T03:42:00.000+02:00,-22.41804,-29.228764,1,2022-06-29T03:42:00.000+02:00
2022-06-29T03:43:00.000+02:00,-22.413424,-29.234802,1,2022-06-29T03:43:00.000+02:00
2022-06-29T03:44:00.000+02:00,-22.409163,-29.23125,1,2022-06-29T03:44:00.000+02:00
2022-06-29T03:45:00.000+02:00,-22.453196,-29.217045,1,2022-06-29T03:45:00.000+02:00
2022-06-29T03:46:00.000+02:00,-22.396732,-29.246876,1,2022-06-29T03:46:00.000+02:00
2022-06-29T03:47:00.000+02:00,-22.423367,-29.229118,1,2022-06-29T03:47:00.000+02:00
2022-06-29T03:48:00.000+02:00,-22.395313,-29.239063,1,2022-06-29T03:48:00.000+02:00
2022-06-29T03:49:00.000+02:00,-22.419815,-29.23054,1,2022-06-29T03:49:00.000+02:00
2022-06-29T03:50:00.000+02:00,-22.461365,-29.212074,1,2022-06-29T03:50:00.000+02:00
2022-06-29T03:51:00.000+02:00,-22.431534,-29.209232,1,2022-06-29T03:51:00.000+02:00
2022-06-29T03:52:00.000+02:00,-22.424076,-29.245455,1,2022-06-29T03:52:00.000+02:00
2022-06-29T03:53:00.000+02:00,-22.44574,-29.250782,1,2022-06-29T03:53:00.000+02:00
2022-06-29T03:54:00.000+02:00,-22.460299,-29.21385,1,2022-06-29T03:54:00.000+02:00
2022-06-29T03:55:00.000+02:00,-22.485512,-29.207102,1,2022-06-29T03:55:00.000+02:00
2022-06-29T03:56:00.000+02:00,-22.414488,-29.226988,1,2022-06-29T03:56:00.000+02:00
2022-06-29T03:57:00.000+02:00,-22.385368,-29.27919,1,2022-06-29T03:57:00.000+02:00
2022-06-29T03:58:00.000+02:00,-22.421236,-29.272087,0,2022-06-29T03:58:00.000+02:00
2022-06-29T03:59:00.000+02:00,-22.384304,-29.299076,0,2022-06-29T03:59:00.000+02:00
2022-06-29T04:00:00.000+02:00,-22.35696,-29.304403,0,2022-06-29T04:00:00.000+02:00
2022-06-29T04:01:00.000+02:00,-22.361221,-29.299076,0,2022-06-29T04:01:00.000+02:00
2022-06-29T04:02:00.000+02:00,-22.293394,-29.289133,0,2022-06-29T04:02:00.000+02:00
2022-06-29T04:03:00.000+02:00,-22.403835,-29.281677,0,2022-06-29T04:03:00.000+02:00
2022-06-29T04:04:00.000+02:00,-22.366903,-29.316122,0,2022-06-29T04:04:00.000+02:00
2022-06-29T04:05:00.000+02:00,-22.375425,-29.299076,0,2022-06-29T04:05:00.000+02:00
2022-06-29T04:06:00.000+02:00,-22.384304,-29.294815,0,2022-06-29T04:06:00.000+02:00
2022-06-29T04:07:00.000+02:00,-22.361221,-29.285938,0,2022-06-29T04:07:00.000+02:00
2022-06-29T04:08:00.000+02:00,-22.331747,-29.278835,1,2022-06-29T04:08:00.000+02:00
2022-06-29T04:09:00.000+02:00,-22.382528,-29.264631,1,2022-06-29T04:09:00.000+02:00
2022-06-29T04:10:00.000+02:00,-22.405966,-29.225924,1,2022-06-29T04:10:00.000+02:00
2022-06-29T04:11:00.000+02:00,-22.420881,-29.212074,1,2022-06-29T04:11:00.000+02:00
2022-06-29T04:12:00.000+02:00,-22.408451,-29.225212,1,2022-06-29T04:12:00.000+02:00
2022-06-29T04:13:00.000+02:00,-22.38892,-29.237288,1,2022-06-29T04:13:00.000+02:00
2022-06-29T04:14:00.000+02:00,-22.42159,-29.231606,1,2022-06-29T04:14:00.000+02:00
2022-06-29T04:15:00.000+02:00,-22.438637,-29.21527,1,2022-06-29T04:15:00.000+02:00
2022-06-29T04:16:00.000+02:00,-22.408808,-29.219887,1,2022-06-29T04:16:00.000+02:00
2022-06-29T04:17:00.000+02:00,-22.40206,-29.204971,1,2022-06-29T04:17:00.000+02:00
2022-06-29T04:18:00.000+02:00,-22.389631,-29.160227,1,2022-06-29T04:18:00.000+02:00
2022-06-29T04:19:00.000+02:00,-22.41875,-29.148153,1,2022-06-29T04:19:00.000+02:00
2022-06-29T04:20:00.000+02:00,-22.455326,-29.115482,1,2022-06-29T04:20:00.000+02:00
2022-06-29T04:21:00.000+02:00,-22.454617,-29.123295,1,2022-06-29T04:21:00.000+02:00
2022-06-29T04:22:00.000+02:00,-22.441477,-29.159517,1,2022-06-29T04:22:00.000+02:00
2022-06-29T04:23:00.000+02:00,-22.349503,-29.211365,1,2022-06-29T04:23:00.000+02:00
2022-06-29T04:24:00.000+02:00,-22.353054,-29.2451,1,2022-06-29T04:24:00.000+02:00
2022-06-29T04:25:00.000+02:00,-22.306889,-29.239418,1,2022-06-29T04:25:00.000+02:00
2022-06-29T04:26:00.000+02:00,-22.359446,-29.224503,1,2022-06-29T04:26:00.000+02:00
2022-06-29T04:27:00.000+02:00,-22.340271,-29.189701,1,2022-06-29T04:27:00.000+02:00
2022-06-29T04:28:00.000+02:00,-22.337074,-29.139275,1,2022-06-29T04:28:00.000+02:00
2022-06-29T04:29:00.000+02:00,-22.405611,-29.078552,1,2022-06-29T04:29:00.000+02:00
2022-06-29T04:30:00.000+02:00,-22.326065,-29.102345,1,2022-06-29T04:30:00.000+02:00
2022-06-29T04:31:00.000+02:00,-22.333878,-29.060795,1,2022-06-29T04:31:00.000+02:00
2022-06-29T04:32:00.000+02:00,-22.490482,-28.962784,1,2022-06-29T04:32:00.000+02:00
2022-06-29T04:33:00.000+02:00,-22.446095,-28.984802,1,2022-06-29T04:33:00.000+02:00
2022-06-29T04:34:00.000+02:00,-22.488707,-28.987288,1,2022-06-29T04:34:00.000+02:00
2022-06-29T04:35:00.000+02:00,-22.772444,-28.539133,1,2022-06-29T04:35:00.000+02:00
2022-06-29T04:36:00.000+02:00,-22.717756,-28.62294,1,2022-06-29T04:36:00.000+02:00
2022-06-29T04:37:00.000+02:00,-22.453907,-28.867615,1,2022-06-29T04:37:00.000+02:00
2022-06-29T04:38:00.000+02:00,-22.645313,-28.768892,1,2022-06-29T04:38:00.000+02:00
2022-06-29T04:39:00.000+02:00,-22.634659,-28.76818,1,2022-06-29T04:39:00.000+02:00
2022-06-29T04:40:00.000+02:00,-22.610157,-28.769247,1,2022-06-29T04:40:00.000+02:00
2022-06-29T04:41:00.000+02:00,-22.534517,-28.862997,1,2022-06-29T04:41:00.000+02:00
2022-06-29T04:42:00.000+02:00,-22.45568,-28.973083,1,2022-06-29T04:42:00.000+02:00
2022-06-29T04:43:00.000+02:00,-22.39922,-29.034872,1,2022-06-29T04:43:00.000+02:00
2022-06-29T04:44:00.000+02:00,-22.431889,-28.99723,1,2022-06-29T04:44:00.000+02:00
2022-06-29T04:45:00.000+02:00,-22.417685,-29.01037,1,2022-06-29T04:45:00.000+02:00
2022-06-29T04:46:00.000+02:00,-22.424788,-29.045881,1,2022-06-29T04:46:00.000+02:00
2022-06-29T04:47:00.000+02:00,-22.43615,-29.008595,1,2022-06-29T04:47:00.000+02:00
2022-06-29T04:48:00.000+02:00,-22.384659,-29.028835,1,2022-06-29T04:48:00.000+02:00
2022-06-29T04:49:00.000+02:00,-22.377913,-29.044106,1,2022-06-29T04:49:00.000+02:00
2022-06-29T04:50:00.000+02:00,-22.335299,-29.066479,1,2022-06-29T04:50:00.000+02:00
2022-06-29T04:51:00.000+02:00,-22.40206,-29.038069,1,2022-06-29T04:51:00.000+02:00
2022-06-29T04:52:00.000+02:00,-22.472727,-28.904545,1,2022-06-29T04:52:00.000+02:00
2022-06-29T04:53:00.000+02:00,-22.560085,-28.737642,1,2022-06-29T04:53:00.000+02:00
2022-06-29T04:54:00.000+02:00,-22.651705,-28.736576,1,2022-06-29T04:54:00.000+02:00
2022-06-29T04:55:00.000+02:00,-22.551918,-28.836363,1,2022-06-29T04:55:00.000+02:00
2022-06-29T04:56:00.000+02:00,-22.549076,-28.810085,1,2022-06-29T04:56:00.000+02:00
2022-06-29T04:57:00.000+02:00,-22.456038,-28.938992,1,2022-06-29T04:57:00.000+02:00
2022-06-29T04:58:00.000+02:00,-22.404902,-29.003622,1,2022-06-29T04:58:00.000+02:00
2022-06-29T04:59:00.000+02:00,-22.418394,-29.045525,1,2022-06-29T04:59:00.000+02:00
2022-06-29T05:00:00.000+02:00,-22.351635,-29.066122,1,2022-06-29T05:00:00.000+02:00
2022-06-29T05:01:00.000+02:00,-22.391762,-29.06328,1,2022-06-29T05:01:00.000+02:00
2022-06-29T05:02:00.000+02:00,-22.453197,-29.05618,1,2022-06-29T05:02:00.000+02:00
2022-06-29T05:03:00.000+02:00,-22.345242,-29.099148,1,2022-06-29T05:03:00.000+02:00
2022-06-29T05:04:00.000+02:00,-22.30973,-29.114063,1,2022-06-29T05:04:00.000+02:00
2022-06-29T05:05:00.000+02:00,-22.299076,-29.108736,1,2022-06-29T05:05:00.000+02:00
2022-06-29T05:06:00.000+02:00,-22.374004,-29.10909,1,2022-06-29T05:06:00.000+02:00
2022-06-29T05:07:00.000+02:00,-22.360867,-29.119034,1,2022-06-29T05:07:00.000+02:00
2022-06-29T05:08:00.000+02:00,-22.333168,-29.133238,1,2022-06-29T05:08:00.000+02:00
2022-06-29T05:09:00.000+02:00,-22.305113,-29.147799,1,2022-06-29T05:09:00.000+02:00
2022-06-29T05:10:00.000+02:00,-22.3424,-29.148153,1,2022-06-29T05:10:00.000+02:00
2022-06-29T05:11:00.000+02:00,-22.291618,-29.150284,1,2022-06-29T05:11:00.000+02:00
2022-06-29T05:12:00.000+02:00,-22.316122,-29.15632,1,2022-06-29T05:12:00.000+02:00
2022-06-29T05:13:00.000+02:00,-22.27422,-29.181534,0,2022-06-29T05:13:00.000+02:00
2022-06-29T05:14:00.000+02:00,-22.275639,-29.225212,0,2022-06-29T05:14:00.000+02:00
2022-06-29T05:15:00.000+02:00,-22.286293,-29.233027,0,2022-06-29T05:15:00.000+02:00
2022-06-29T05:16:00.000+02:00,-22.280966,-29.221663,0,2022-06-29T05:16:00.000+02:00
2022-06-29T05:17:00.000+02:00,-22.287357,-29.23267,0,2022-06-29T05:17:00.000+02:00
2022-06-29T05:18:00.000+02:00,-22.297657,-29.225924,0,2022-06-29T05:18:00.000+02:00
2022-06-29T05:19:00.000+02:00,-22.298012,-29.226278,0,2022-06-29T05:19:00.000+02:00
2022-06-29T05:20:00.000+02:00,-22.273153,-29.227345,0,2022-06-29T05:20:00.000+02:00
2022-06-29T05:21:00.000+02:00,-22.288778,-29.217045,0,2022-06-29T05:21:00.000+02:00
2022-06-29T05:22:00.000+02:00,-22.275993,-29.223438,0,2022-06-29T05:22:00.000+02:00
2022-06-29T05:23:00.000+02:00,-22.278126,-29.239418,0,2022-06-29T05:23:00.000+02:00
2022-06-29T05:24:00.000+02:00,-22.261791,-29.239773,0,2022-06-29T05:24:00.000+02:00
2022-06-29T05:25:00.000+02:00,-22.302628,-29.241903,0,2022-06-29T05:25:00.000+02:00
2022-06-29T05:26:00.000+02:00,-22.27706,-29.24368,0,2022-06-29T05:26:00.000+02:00
2022-06-29T05:27:00.000+02:00,-22.266762,-29.233736,0,2022-06-29T05:27:00.000+02:00
2022-06-29T05:28:00.000+02:00,-22.298012,-29.240482,0,2022-06-29T05:28:00.000+02:00
2022-06-29T05:29:00.000+02:00,-22.269958,-29.241549,0,2022-06-29T05:29:00.000+02:00
2022-06-29T05:30:00.000+02:00,-22.267826,-29.230185,0,2022-06-29T05:30:00.000+02:00
2022-06-29T05:31:00.000+02:00,-22.252913,-29.23267,0,2022-06-29T05:31:00.000+02:00
2022-06-29T05:32:00.000+02:00,-22.2902,-29.24226,0,2022-06-29T05:32:00.000+02:00
2022-06-29T05:33:00.000+02:00,-22.309376,-29.237642,0,2022-06-29T05:33:00.000+02:00
2022-06-29T05:34:00.000+02:00,-22.290909,-29.244389,0,2022-06-29T05:34:00.000+02:00
2022-06-29T05:35:00.000+02:00,-22.300142,-29.241549,0,2022-06-29T05:35:00.000+02:00
2022-06-29T05:36:00.000+02:00,-22.296236,-29.237642,0,2022-06-29T05:36:00.000+02:00
2022-06-29T05:37:00.000+02:00,-22.290554,-29.245455,0,2022-06-29T05:37:00.000+02:00
2022-06-29T05:38:00.000+02:00,-22.271732,-29.249361,0,2022-06-29T05:38:00.000+02:00
2022-06-29T05:39:00.000+02:00,-22.278126,-29.244034,0,2022-06-29T05:39:00.000+02:00
2022-06-29T05:40:00.000+02:00,-22.286293,-29.237288,0,2022-06-29T05:40:00.000+02:00
2022-06-29T05:41:00.000+02:00,-22.291975,-29.253977,0,2022-06-29T05:41:00.000+02:00
2022-06-29T05:42:00.000+02:00,-22.29162,-29.242258,0,2022-06-29T05:42:00.000+02:00
2022-06-29T05:43:00.000+02:00,-22.34382,-29.237997,0,2022-06-29T05:43:00.000+02:00
2022-06-29T05:44:00.000+02:00,-22.281322,-29.23267,0,2022-06-29T05:44:00.000+02:00
2022-06-29T05:45:00.000+02:00,-22.262856,-29.236576,0,2022-06-29T05:45:00.000+02:00
2022-06-29T05:46:00.000+02:00,-22.27351,-29.237997,0,2022-06-29T05:46:00.000+02:00
2022-06-29T05:47:00.000+02:00,-22.288069,-29.239418,0,2022-06-29T05:47:00.000+02:00
2022-06-29T05:48:00.000+02:00,-22.250782,-29.23409,0,2022-06-29T05:48:00.000+02:00
2022-06-29T05:49:00.000+02:00,-22.29446,-29.221306,0,2022-06-29T05:49:00.000+02:00
2022-06-29T05:50:00.000+02:00,-22.276705,-29.237997,0,2022-06-29T05:50:00.000+02:00
2022-06-29T05:51:00.000+02:00,-22.275993,-29.235512,0,2022-06-29T05:51:00.000+02:00
2022-06-29T05:52:00.000+02:00,-22.284517,-29.235867,0,2022-06-29T05:52:00.000+02:00
2022-06-29T05:53:00.000+02:00,-22.260725,-29.24865,0,2022-06-29T05:53:00.000+02:00
2022-06-29T05:54:00.000+02:00,-22.282742,-29.23054,0,2022-06-29T05:54:00.000+02:00
2022-06-29T05:55:00.000+02:00,-22.27635,-29.236221,0,2022-06-29T05:55:00.000+02:00
2022-06-29T05:56:00.000+02:00,-22.266762,-29.235512,0,2022-06-29T05:56:00.000+02:00
2022-06-29T05:57:00.000+02:00,-22.276705,-29.2348,0,2022-06-29T05:57:00.000+02:00
2022-06-29T05:58:00.000+02:00,-22.246876,-29.233736,0,2022-06-29T05:58:00.000+02:00
2022-06-29T05:59:00.000+02:00,-22.272087,-29.227345,0,2022-06-29T05:59:00.000+02:00
2022-06-29T06:00:00.000+02:00,-22.289845,-29.225569,0,2022-06-29T06:00:00.000+02:00
2022-06-29T06:01:00.000+02:00,-22.254688,-29.241903,0,2022-06-29T06:01:00.000+02:00
2022-06-29T06:02:00.000+02:00,-22.291618,-29.234802,0,2022-06-29T06:02:00.000+02:00
2022-06-29T06:03:00.000+02:00,-22.302273,-29.230541,0,2022-06-29T06:03:00.000+02:00
2022-06-29T06:04:00.000+02:00,-22.269247,-29.240837,0,2022-06-29T06:04:00.000+02:00
2022-06-29T06:05:00.000+02:00,-22.257883,-29.235867,0,2022-06-29T06:05:00.000+02:00
2022-06-29T06:06:00.000+02:00,-22.266762,-29.239418,0,2022-06-29T06:06:00.000+02:00
2022-06-29T06:07:00.000+02:00,-22.259304,-29.230896,0,2022-06-29T06:07:00.000+02:00
2022-06-29T06:08:00.000+02:00,-22.264986,-29.233736,0,2022-06-29T06:08:00.000+02:00
2022-06-29T06:09:00.000+02:00,-22.236576,-29.2348,0,2022-06-29T06:09:00.000+02:00
2022-06-29T06:10:00.000+02:00,-22.29517,-29.222017,0,2022-06-29T06:10:00.000+02:00
2022-06-29T06:11:00.000+02:00,-22.268538,-29.220951,0,2022-06-29T06:11:00.000+02:00
2022-06-29T06:12:00.000+02:00,-22.277771,-29.222372,0,2022-06-29T06:12:00.000+02:00
2022-06-29T06:13:00.000+02:00,-22.267117,-29.221306,0,2022-06-29T06:13:00.000+02:00
2022-06-29T06:14:00.000+02:00,-22.26321,-29.22983,0,2022-06-29T06:14:00.000+02:00
2022-06-29T06:15:00.000+02:00,-22.274574,-29.24794,0,2022-06-29T06:15:00.000+02:00
2022-06-29T06:16:00.000+02:00,-22.26534,-29.238708,0,2022-06-29T06:16:00.000+02:00
2022-06-29T06:17:00.000+02:00,-22.286293,-29.237997,0,2022-06-29T06:17:00.000+02:00
2022-06-29T06:18:00.000+02:00,-22.280256,-29.23267,0,2022-06-29T06:18:00.000+02:00
2022-06-29T06:19:00.000+02:00,-22.280611,-29.239063,0,2022-06-29T06:19:00.000+02:00
2022-06-29T06:20:00.000+02:00,-22.26818,-29.232315,0,2022-06-29T06:20:00.000+02:00
2022-06-29T06:21:00.000+02:00,-22.289488,-29.249006,0,2022-06-29T06:21:00.000+02:00
2022-06-29T06:22:00.000+02:00,-22.257528,-29.238352,0,2022-06-29T06:22:00.000+02:00
2022-06-29T06:23:00.000+02:00,-22.275639,-29.233736,0,2022-06-29T06:23:00.000+02:00
2022-06-29T06:24:00.000+02:00,-22.273153,-29.233381,0,2022-06-29T06:24:00.000+02:00
2022-06-29T06:25:00.000+02:00,-22.253622,-29.240482,0,2022-06-29T06:25:00.000+02:00
2022-06-29T06:26:00.000+02:00,-22.275995,-29.239418,0,2022-06-29T06:26:00.000+02:00
2022-06-29T06:27:00.000+02:00,-22.269958,-29.241549,0,2022-06-29T06:27:00.000+02:00
2022-06-29T06:28:00.000+02:00,-22.282387,-29.241549,0,2022-06-29T06:28:00.000+02:00
2022-06-29T06:29:00.000+02:00,-22.233736,-29.237642,0,2022-06-29T06:29:00.000+02:00
2022-06-29T06:30:00.000+02:00,-22.283096,-29.247585,0,2022-06-29T06:30:00.000+02:00
2022-06-29T06:31:00.000+02:00,-22.300142,-29.253622,0,2022-06-29T06:31:00.000+02:00
2022-06-29T06:32:00.000+02:00,-22.275284,-29.251492,0,2022-06-29T06:32:00.000+02:00
2022-06-29T06:33:00.000+02:00,-22.27706,-29.250427,0,2022-06-29T06:33:00.000+02:00
2022-06-29T06:34:00.000+02:00,-22.261435,-29.252201,0,2022-06-29T06:34:00.000+02:00
2022-06-29T06:35:00.000+02:00,-22.295527,-29.26321,0,2022-06-29T06:35:00.000+02:00
2022-06-29T06:36:00.000+02:00,-22.252558,-29.255398,0,2022-06-29T06:36:00.000+02:00
2022-06-29T06:37:00.000+02:00,-22.222729,-29.268538,0,2022-06-29T06:37:00.000+02:00
2022-06-29T06:38:00.000+02:00,-22.268536,-29.254332,0,2022-06-29T06:38:00.000+02:00
2022-06-29T06:39:00.000+02:00,-22.280256,-29.250427,0,2022-06-29T06:39:00.000+02:00
2022-06-29T06:40:00.000+02:00,-22.275993,-29.256817,0,2022-06-29T06:40:00.000+02:00
2022-06-29T06:41:00.000+02:00,-22.24368,-29.25824,0,2022-06-29T06:41:00.000+02:00
2022-06-29T06:42:00.000+02:00,-22.27706,-29.263565,0,2022-06-29T06:42:00.000+02:00
2022-06-29T06:43:00.000+02:00,-22.260368,-29.259659,0,2022-06-29T06:43:00.000+02:00
2022-06-29T06:44:00.000+02:00,-22.256819,-29.2625,0,2022-06-29T06:44:00.000+02:00
2022-06-29T06:45:00.000+02:00,-22.23125,-29.268183,0,2022-06-29T06:45:00.000+02:00
2022-06-29T06:46:00.000+02:00,-22.217045,-29.25895,0,2022-06-29T06:46:00.000+02:00
2022-06-29T06:47:00.000+02:00,-22.246166,-29.269957,0,2022-06-29T06:47:00.000+02:00
2022-06-29T06:48:00.000+02:00,-22.298367,-29.257528,0,2022-06-29T06:48:00.000+02:00
2022-06-29T06:49:00.000+02:00,-22.239418,-29.255398,0,2022-06-29T06:49:00.000+02:00
2022-06-29T06:50:00.000+02:00,-22.253622,-29.276705,0,2022-06-29T06:50:00.000+02:00
2022-06-29T06:51:00.000+02:00,-22.218111,-29.272087,0,2022-06-29T06:51:00.000+02:00
2022-06-29T06:52:00.000+02:00,-22.244743,-29.268892,0,2022-06-29T06:52:00.000+02:00
2022-06-29T06:53:00.000+02:00,-22.23267,-29.271023,0,2022-06-29T06:53:00.000+02:00
2022-06-29T06:54:00.000+02:00,-22.246876,-29.272799,0,2022-06-29T06:54:00.000+02:00
2022-06-29T06:55:00.000+02:00,-22.248295,-29.280966,0,2022-06-29T06:55:00.000+02:00
2022-06-29T06:56:00.000+02:00,-22.283451,-29.271378,0,2022-06-29T06:56:00.000+02:00
2022-06-29T06:57:00.000+02:00,-22.273865,-29.26818,0,2022-06-29T06:57:00.000+02:00
2022-06-29T06:58:00.000+02:00,-22.284872,-29.289845,0,2022-06-29T06:58:00.000+02:00
2022-06-29T06:59:00.000+02:00,-22.284517,-29.27919,0,2022-06-29T06:59:00.000+02:00
2022-06-29T07:00:00.000+02:00,-22.225924,-29.283096,0,2022-06-29T07:00:00.000+02:00
2022-06-29T07:01:00.000+02:00,-22.255398,-29.281322,0,2022-06-29T07:01:00.000+02:00
2022-06-29T07:02:00.000+02:00,-22.287357,-29.290554,0,2022-06-29T07:02:00.000+02:00
2022-06-29T07:03:00.000+02:00,-22.279545,-29.288069,0,2022-06-29T07:03:00.000+02:00
2022-06-29T07:04:00.000+02:00,-22.264631,-29.264275,0,2022-06-29T07:04:00.000+02:00
2022-06-29T07:05:00.000+02:00,-22.2902,-29.271732,0,2022-06-29T07:05:00.000+02:00
2022-06-29T07:06:00.000+02:00,-22.256464,-29.280966,0,2022-06-29T07:06:00.000+02:00
2022-06-29T07:07:00.000+02:00,-22.27493,-29.282032,0,2022-06-29T07:07:00.000+02:00
2022-06-29T07:08:00.000+02:00,-22.280256,-29.289845,0,2022-06-29T07:08:00.000+02:00
2022-06-29T07:09:00.000+02:00,-22.26108,-29.288424,0,2022-06-29T07:09:00.000+02:00
2022-06-29T07:10:00.000+02:00,-22.271732,-29.278835,0,2022-06-29T07:10:00.000+02:00
2022-06-29T07:11:00.000+02:00,-22.25824,-29.287357,0,2022-06-29T07:11:00.000+02:00
2022-06-29T07:12:00.000+02:00,-22.26392,-29.278126,0,2022-06-29T07:12:00.000+02:00
2022-06-29T07:13:00.000+02:00,-22.313637,-29.280966,0,2022-06-29T07:13:00.000+02:00
2022-06-29T07:14:00.000+02:00,-22.298367,-29.293396,0,2022-06-29T07:14:00.000+02:00
2022-06-29T07:15:00.000+02:00,-22.279545,-29.289133,0,2022-06-29T07:15:00.000+02:00
2022-06-29T07:16:00.000+02:00,-22.255043,-29.29304,0,2022-06-29T07:16:00.000+02:00
2022-06-29T07:17:00.000+02:00,-22.274574,-29.299788,0,2022-06-29T07:17:00.000+02:00
2022-06-29T07:18:00.000+02:00,-22.276705,-29.301563,0,2022-06-29T07:18:00.000+02:00
2022-06-29T07:19:00.000+02:00,-22.287357,-29.308664,0,2022-06-29T07:19:00.000+02:00
2022-06-29T07:20:00.000+02:00,-22.270313,-29.303694,0,2022-06-29T07:20:00.000+02:00
2022-06-29T07:21:00.000+02:00,-22.27493,-29.30618,0,2022-06-29T07:21:00.000+02:00
2022-06-29T07:22:00.000+02:00,-22.287357,-29.300497,0,2022-06-29T07:22:00.000+02:00
2022-06-29T07:23:00.000+02:00,-22.26392,-29.31044,0,2022-06-29T07:23:00.000+02:00
2022-06-29T07:24:00.000+02:00,-22.294106,-29.327131,0,2022-06-29T07:24:00.000+02:00
2022-06-29T07:25:00.000+02:00,-22.28416,-29.32429,0,2022-06-29T07:25:00.000+02:00
2022-06-29T07:26:00.000+02:00,-22.301563,-29.319674,0,2022-06-29T07:26:00.000+02:00
2022-06-29T07:27:00.000+02:00,-22.292685,-29.327131,0,2022-06-29T07:27:00.000+02:00
2022-06-29T07:28:00.000+02:00,-22.31257,-29.317898,0,2022-06-29T07:28:00.000+02:00
2022-06-29T07:29:00.000+02:00,-22.30618,-29.311152,0,2022-06-29T07:29:00.000+02:00
2022-06-29T07:30:00.000+02:00,-22.26108,-29.318607,0,2022-06-29T07:30:00.000+02:00
2022-06-29T07:31:00.000+02:00,-22.279545,-29.325,0,2022-06-29T07:31:00.000+02:00
2022-06-29T07:32:00.000+02:00,-22.280966,-29.316477,0,2022-06-29T07:32:00.000+02:00
2022-06-29T07:33:00.000+02:00,-22.312216,-29.321095,0,2022-06-29T07:33:00.000+02:00
2022-06-29T07:34:00.000+02:00,-22.319319,-29.322514,0,2022-06-29T07:34:00.000+02:00
2022-06-29T07:35:00.000+02:00,-22.340626,-29.290554,0,2022-06-29T07:35:00.000+02:00
2022-06-29T07:36:00.000+02:00,-22.307955,-29.331747,0,2022-06-29T07:36:00.000+02:00
2022-06-29T07:37:00.000+02:00,-22.293396,-29.310795,0,2022-06-29T07:37:00.000+02:00
2022-06-29T07:38:00.000+02:00,-22.272087,-29.322159,0,2022-06-29T07:38:00.000+02:00
2022-06-29T07:39:00.000+02:00,-22.288424,-29.32571,0,2022-06-29T07:39:00.000+02:00
2022-06-29T07:40:00.000+02:00,-22.285229,-29.334944,0,2022-06-29T07:40:00.000+02:00
