_c0,signal_std,signal_rad,pluie,timestamp
2022-10-08T20:41:00.000+02:00,-23.162712,-30.14034,0,2022-10-08T20:41:00.000+02:00
2022-10-08T20:42:00.000+02:00,-23.170881,-30.13892,0,2022-10-08T20:42:00.000+02:00
2022-10-08T20:43:00.000+02:00,-23.163424,-30.128622,0,2022-10-08T20:43:00.000+02:00
2022-10-08T20:44:00.000+02:00,-23.158096,-30.130753,0,2022-10-08T20:44:00.000+02:00
2022-10-08T20:45:00.000+02:00,-23.163424,-30.128622,0,2022-10-08T20:45:00.000+02:00
2022-10-08T20:46:00.000+02:00,-23.16449,-30.12507,0,2022-10-08T20:46:00.000+02:00
2022-10-08T20:47:00.000+02:00,-23.171946,-30.117615,0,2022-10-08T20:47:00.000+02:00
2022-10-08T20:48:00.000+02:00,-23.161293,-30.121521,0,2022-10-08T20:48:00.000+02:00
2022-10-08T20:49:00.000+02:00,-23.1652,-30.121876,0,2022-10-08T20:49:00.000+02:00
2022-10-08T20:50:00.000+02:00,-23.174433,-30.117615,0,2022-10-08T20:50:00.000+02:00
2022-10-08T20:51:00.000+02:00,-23.179403,-30.117258,0,2022-10-08T20:51:00.000+02:00
2022-10-08T20:52:00.000+02:00,-23.17159,-30.114773,0,2022-10-08T20:52:00.000+02:00
2022-10-08T20:53:00.000+02:00,-23.174788,-30.118324,0,2022-10-08T20:53:00.000+02:00
2022-10-08T20:54:00.000+02:00,-23.182598,-30.121164,0,2022-10-08T20:54:00.000+02:00
2022-10-08T20:55:00.000+02:00,-23.174788,-30.120455,0,2022-10-08T20:55:00.000+02:00
2022-10-08T20:56:00.000+02:00,-23.178339,-30.116903,0,2022-10-08T20:56:00.000+02:00
