_c0,signal_std,signal_rad,pluie,baseline_std,baseline_rad,pluvio_db_std,pluvio_db_rad
2023-02-13 17:33:00,-17.28,-26.28,0.0,-17.28,-26.28,0.0,0.0
2023-02-13 17:34:00,-17.26,-26.29,0.0,-17.26,-26.29,0.0,0.0
2023-02-13 17:35:00,-17.2,-26.26,0.0,-17.2,-26.26,0.0,0.0
2023-02-13 17:36:00,-17.22,-26.29,0.0,-17.22,-26.29,0.0,0.0
2023-02-13 17:37:00,-17.3,-26.3,0.0,-17.3,-26.3,0.0,0.0
2023-02-13 17:38:00,-17.2,-26.29,0.0,-17.2,-26.29,0.0,0.0
2023-02-13 17:39:00,-17.29,-26.3,0.0,-17.29,-26.3,0.0,0.0
2023-02-13 17:40:00,-17.2,-26.27,0.0,-17.2,-26.27,0.0,0.0
2023-02-13 17:41:00,-17.23,-26.28,0.0,-17.23,-26.28,0.0,0.0
2023-02-13 17:42:00,-17.19,-26.3,0.0,-17.19,-26.3,0.0,0.0
2023-02-13 17:43:00,-17.26,-26.28,0.0,-17.26,-26.28,0.0,0.0
2023-02-13 17:44:00,-17.2,-26.28,0.0,-17.2,-26.28,0.0,0.0
2023-02-13 17:45:00,-17.21,-26.27,0.0,-17.21,-26.27,0.0,0.0
2023-02-13 17:46:00,-17.28,-26.27,0.0,-17.28,-26.27,0.0,0.0
2023-02-13 17:47:00,-17.21,-26.29,0.0,-17.21,-26.29,0.0,0.0
2023-02-13 17:48:00,-17.23,-26.27,0.0,-17.23,-26.27,0.0,0.0
2023-02-13 17:49:00,-17.18,-26.28,0.0,-17.18,-26.28,0.0,0.0
2023-02-13 17:50:00,-17.19,-26.27,0.0,-17.19,-26.27,0.0,0.0
2023-02-13 17:51:00,-17.27,-26.27,0.0,-17.27,-26.27,0.0,0.0
2023-02-13 17:52:00,-17.21,-26.27,0.0,-17.21,-26.27,0.0,0.0
2023-02-13 17:53:00,-17.18,-26.26,0.0,-17.18,-26.26,0.0,0.0
2023-02-13 17:54:00,-17.23,-26.25,0.0,-17.23,-26.25,0.0,0.0
2023-02-13 17:55:00,-17.12,-26.25,0.0,-17.12,-26.25,0.0,0.0
2023-02-13 17:56:00,-17.15,-26.24,0.0,-17.15,-26.24,0.0,0.0
2023-02-13 17:57:00,-17.14,-26.26,0.0,-17.14,-26.26,0.0,0.0
2023-02-13 17:58:00,-17.12,-26.26,0.0,-17.12,-26.26,0.0,0.0
2023-02-13 17:59:00,-17.14,-26.23,0.0,-17.14,-26.23,0.0,0.0
2023-02-13 18:00:00,-17.13,-26.25,0.0,-17.13,-26.25,0.0,0.0
2023-02-13 18:01:00,-17.14,-26.24,0.0,-17.14,-26.24,0.0,0.0
2023-02-13 18:02:00,-17.14,-26.23,0.0,-17.14,-26.23,0.0,0.0
2023-02-13 18:03:00,-17.09,-26.24,0.0,-17.09,-26.24,0.0,0.0
2023-02-13 18:04:00,-17.18,-26.24,0.0,-17.18,-26.24,0.0,0.0
2023-02-13 18:05:00,-17.12,-26.23,0.0,-17.12,-26.23,0.0,0.0
2023-02-13 18:06:00,-17.12,-26.23,0.0,-17.12,-26.23,0.0,0.0
2023-02-13 18:07:00,-17.11,-26.23,0.0,-17.11,-26.23,0.0,0.0
2023-02-13 18:08:00,-17.14,-26.22,0.0,-17.14,-26.22,0.0,0.0
2023-02-13 18:09:00,-17.13,-26.23,0.0,-17.13,-26.23,0.0,0.0
2023-02-13 18:10:00,-17.09,-26.23,0.0,-17.09,-26.23,0.0,0.0
2023-02-13 18:11:00,-17.1,-26.21,0.0,-17.1,-26.21,0.0,0.0
2023-02-13 18:12:00,-17.11,-26.21,0.0,-17.11,-26.21,0.0,0.0
2023-02-13 18:13:00,-17.11,-26.2,0.0,-17.11,-26.2,0.0,0.0
2023-02-13 18:14:00,-17.17,-26.21,0.0,-17.17,-26.21,0.0,0.0
2023-02-13 18:15:00,-17.1,-26.21,0.0,-17.1,-26.21,0.0,0.0
2023-02-13 18:16:00,-17.1,-26.2,0.0,-17.1,-26.2,0.0,0.0
2023-02-13 18:17:00,-17.09,-26.21,0.0,-17.09,-26.21,0.0,0.0
2023-02-13 18:18:00,-17.12,-26.2,0.0,-17.12,-26.2,0.0,0.0
2023-02-13 18:19:00,-17.06,-26.2,0.0,-17.06,-26.2,0.0,0.0
2023-02-13 18:20:00,-17.11,-26.19,0.0,-17.11,-26.19,0.0,0.0
2023-02-13 18:21:00,-17.2,-26.22,0.0,-17.2,-26.22,0.0,0.0
2023-02-13 18:22:00,-17.11,-26.18,0.0,-17.11,-26.18,0.0,0.0
2023-02-13 18:23:00,-17.27,-26.2,0.0,-17.27,-26.2,0.0,0.0
2023-02-13 18:24:00,-17.14,-26.22,0.0,-17.14,-26.22,0.0,0.0
2023-02-13 18:25:00,-17.11,-26.2,0.0,-17.11,-26.2,0.0,0.0
2023-02-13 18:26:00,-17.08,-26.19,0.0,-17.08,-26.19,0.0,0.0
2023-02-13 18:27:00,-17.07,-26.2,0.0,-17.07,-26.2,0.0,0.0
2023-02-13 18:28:00,-17.12,-26.18,0.0,-17.12,-26.18,0.0,0.0
2023-02-13 18:29:00,-17.13,-26.19,0.0,-17.13,-26.19,0.0,0.0
2023-02-13 18:30:00,-17.07,-26.17,0.0,-17.07,-26.17,0.0,0.0
2023-02-13 18:31:00,-16.99,-26.18,0.0,-16.99,-26.18,0.0,0.0
