_c0,signal_std,signal_rad,pluie,baseline_std,baseline_rad,pluvio_db_std,pluvio_db_rad
2023-02-11 10:00:00,-17.48,-26.4,0.0,-17.48,-26.4,0.0,0.0
2023-02-11 10:01:00,-17.52,-26.4,0.0,-17.52,-26.4,0.0,0.0
2023-02-11 10:02:00,-17.51,-26.39,0.0,-17.51,-26.39,0.0,0.0
2023-02-11 10:03:00,-17.57,-26.36,0.0,-17.57,-26.36,0.0,0.0
2023-02-11 10:04:00,-17.48,-26.38,0.0,-17.48,-26.38,0.0,0.0
2023-02-11 10:05:00,-17.47,-26.36,0.0,-17.47,-26.36,0.0,0.0
2023-02-11 10:06:00,-17.51,-26.39,0.0,-17.51,-26.39,0.0,0.0
2023-02-11 10:07:00,-17.46,-26.38,0.0,-17.46,-26.38,0.0,0.0
2023-02-11 10:08:00,-17.48,-26.4,0.0,-17.48,-26.4,0.0,0.0
2023-02-11 10:09:00,-17.47,-26.41,0.0,-17.47,-26.41,0.0,0.0
2023-02-11 10:10:00,-17.52,-26.42,0.0,-17.52,-26.42,0.0,0.0
2023-02-11 10:11:00,-17.54,-26.41,0.0,-17.54,-26.41,0.0,0.0
2023-02-11 10:12:00,-17.58,-26.41,0.0,-17.58,-26.41,0.0,0.0
2023-02-11 10:13:00,-17.45,-26.41,0.0,-17.45,-26.41,0.0,0.0
2023-02-11 10:14:00,-17.62,-26.42,0.0,-17.62,-26.42,0.0,0.0
2023-02-11 10:15:00,-17.57,-26.39,0.0,-17.57,-26.39,0.0,0.0
2023-02-11 10:16:00,-17.59,-26.42,0.0,-17.59,-26.42,0.0,0.0
2023-02-11 10:17:00,-17.55,-26.44,0.0,-17.55,-26.44,0.0,0.0
2023-02-11 10:18:00,-17.58,-26.46,1.0,-17.561817,-26.443636,0.018182755,0.0
2023-02-11 10:19:00,-17.63,-26.44,1.0,-17.573635,-26.447273,0.05636406,0.0072727203
2023-02-11 10:20:00,-17.71,-26.44,1.0,-17.585455,-26.450909,0.12454414,0.010908127
2023-02-11 10:21:00,-17.73,-26.44,1.0,-17.597273,-26.454546,0.13272667,0.014545441
2023-02-11 10:22:00,-17.81,-26.43,1.0,-17.60909,-26.458181,0.20090866,0.028181076
2023-02-11 10:23:00,-18.08,-26.46,1.0,-17.620909,-26.461819,0.4590912,0.0018196106
2023-02-11 10:24:00,-17.79,-26.46,1.0,-17.632727,-26.465454,0.15727425,0.005455017
2023-02-11 10:25:00,-17.72,-26.44,1.0,-17.644545,-26.469091,0.07545471,0.029090881
2023-02-11 10:26:00,-17.67,-26.47,1.0,-17.656364,-26.472727,0.013635635,0.0027275085
2023-02-11 10:27:00,-17.61,-26.45,1.0,-17.668182,-26.476364,0.0,0.026363373
2023-02-11 10:28:00,-17.68,-26.48,0.0,-17.68,-26.48,0.0,0.0
2023-02-11 10:29:00,-17.52,-26.49,0.0,-17.52,-26.49,0.0,0.0
2023-02-11 10:30:00,-17.66,-26.46,0.0,-17.66,-26.46,0.0,0.0
