_c0,signal_std,signal_rad,pluie,baseline_std,baseline_rad,pluvio_db_std,pluvio_db_rad
2023-02-10 20:06:00,-17.05,-26.15,0.0,-17.05,-26.15,0.0,0.0
2023-02-10 20:07:00,-17.05,-26.13,0.0,-17.05,-26.13,0.0,0.0
2023-02-10 20:08:00,-17.02,-26.13,0.0,-17.02,-26.13,0.0,0.0
2023-02-10 20:09:00,-17.08,-26.15,0.0,-17.08,-26.15,0.0,0.0
2023-02-10 20:10:00,-17.12,-26.14,0.0,-17.12,-26.14,0.0,0.0
2023-02-10 20:11:00,-17.11,-26.13,0.0,-17.11,-26.13,0.0,0.0
2023-02-10 20:12:00,-17.11,-26.13,0.0,-17.11,-26.13,0.0,0.0
2023-02-10 20:13:00,-17.06,-26.12,0.0,-17.06,-26.12,0.0,0.0
2023-02-10 20:14:00,-17.13,-26.13,0.0,-17.13,-26.13,0.0,0.0
2023-02-10 20:15:00,-17.07,-26.12,0.0,-17.07,-26.12,0.0,0.0
2023-02-10 20:16:00,-17.09,-26.14,0.0,-17.09,-26.14,0.0,0.0
2023-02-10 20:17:00,-17.07,-26.14,0.0,-17.07,-26.14,0.0,0.0
2023-02-10 20:18:00,-17.08,-26.13,0.0,-17.08,-26.13,0.0,0.0
2023-02-10 20:19:00,-17.04,-26.13,0.0,-17.04,-26.13,0.0,0.0
2023-02-10 20:20:00,-17.11,-26.15,0.0,-17.11,-26.15,0.0,0.0
2023-02-10 20:21:00,-17.07,-26.13,0.0,-17.07,-26.13,0.0,0.0
2023-02-10 20:22:00,-17.08,-26.13,0.0,-17.08,-26.13,0.0,0.0
2023-02-10 20:23:00,-17.04,-26.13,0.0,-17.04,-26.13,0.0,0.0
2023-02-10 20:24:00,-17.09,-26.13,0.0,-17.09,-26.13,0.0,0.0
2023-02-10 20:25:00,-17.07,-26.12,0.0,-17.07,-26.12,0.0,0.0
2023-02-10 20:26:00,-17.06,-26.12,0.0,-17.06,-26.12,0.0,0.0
