_c0,signal_std,signal_rad,pluie,baseline_std,baseline_rad,pluvio_db_std,pluvio_db_rad
2023-02-21 06:06:00,-17.19,-25.92,0.0,-17.19,-25.92,0.0,0.0
2023-02-21 06:07:00,-17.19,-25.93,0.0,-17.19,-25.93,0.0,0.0
2023-02-21 06:08:00,-17.21,-25.94,0.0,-17.21,-25.94,0.0,0.0
2023-02-21 06:09:00,-17.21,-25.93,0.0,-17.21,-25.93,0.0,0.0
2023-02-21 06:10:00,-17.2,-25.94,0.0,-17.2,-25.94,0.0,0.0
2023-02-21 06:11:00,-17.2,-25.92,0.0,-17.2,-25.92,0.0,0.0
2023-02-21 06:12:00,-17.15,-25.92,0.0,-17.15,-25.92,0.0,0.0
2023-02-21 06:13:00,-17.17,-25.92,0.0,-17.17,-25.92,0.0,0.0
2023-02-21 06:14:00,-17.2,-25.94,0.0,-17.2,-25.94,0.0,0.0
2023-02-21 06:15:00,-17.24,-25.94,0.0,-17.24,-25.94,0.0,0.0
2023-02-21 06:16:00,-17.21,-25.94,0.0,-17.21,-25.94,0.0,0.0
2023-02-21 06:17:00,-17.2,-25.97,0.0,-17.2,-25.97,0.0,0.0
2023-02-21 06:18:00,-17.17,-25.92,0.0,-17.17,-25.92,0.0,0.0
2023-02-21 06:19:00,-17.19,-25.93,0.0,-17.19,-25.93,0.0,0.0
2023-02-21 06:20:00,-17.27,-25.93,0.0,-17.27,-25.93,0.0,0.0
2023-02-21 06:21:00,-17.21,-25.94,0.0,-17.21,-25.94,0.0,0.0
2023-02-21 06:22:00,-17.16,-25.93,0.0,-17.16,-25.93,0.0,0.0
2023-02-21 06:23:00,-17.19,-25.92,0.0,-17.19,-25.92,0.0,0.0
2023-02-21 06:24:00,-17.15,-25.93,0.0,-17.15,-25.93,0.0,0.0
2023-02-21 06:25:00,-17.23,-25.92,0.0,-17.23,-25.92,0.0,0.0
2023-02-21 06:26:00,-17.22,-25.94,0.0,-17.22,-25.94,0.0,0.0
2023-02-21 06:27:00,-17.24,-25.93,0.0,-17.24,-25.93,0.0,0.0
2023-02-21 06:28:00,-17.15,-25.95,0.0,-17.15,-25.95,0.0,0.0
2023-02-21 06:29:00,-17.17,-25.92,0.0,-17.17,-25.92,0.0,0.0
2023-02-21 06:30:00,-17.2,-25.94,0.0,-17.2,-25.94,0.0,0.0
2023-02-21 06:31:00,-17.25,-25.95,0.0,-17.25,-25.95,0.0,0.0
2023-02-21 06:32:00,-17.17,-25.95,0.0,-17.17,-25.95,0.0,0.0
2023-02-21 06:33:00,-17.19,-25.95,0.0,-17.19,-25.95,0.0,0.0
2023-02-21 06:34:00,-17.17,-25.95,0.0,-17.17,-25.95,0.0,0.0
2023-02-21 06:35:00,-17.22,-25.96,0.0,-17.22,-25.96,0.0,0.0
2023-02-21 06:36:00,-17.21,-25.94,0.0,-17.21,-25.94,0.0,0.0
2023-02-21 06:37:00,-17.18,-25.95,0.0,-17.18,-25.95,0.0,0.0
2023-02-21 06:38:00,-17.19,-25.93,0.0,-17.19,-25.93,0.0,0.0
2023-02-21 06:39:00,-17.15,-25.96,0.0,-17.15,-25.96,0.0,0.0
2023-02-21 06:40:00,-17.15,-25.93,0.0,-17.15,-25.93,0.0,0.0
2023-02-21 06:41:00,-17.19,-25.96,0.0,-17.19,-25.96,0.0,0.0
2023-02-21 06:42:00,-17.2,-25.94,0.0,-17.2,-25.94,0.0,0.0
2023-02-21 06:43:00,-17.22,-25.94,0.0,-17.22,-25.94,0.0,0.0
2023-02-21 06:44:00,-17.18,-25.94,0.0,-17.18,-25.94,0.0,0.0
2023-02-21 06:45:00,-17.19,-25.94,0.0,-17.19,-25.94,0.0,0.0
2023-02-21 06:46:00,-17.2,-25.93,0.0,-17.2,-25.93,0.0,0.0
2023-02-21 06:47:00,-17.17,-25.95,0.0,-17.17,-25.95,0.0,0.0
2023-02-21 06:48:00,-17.2,-25.94,0.0,-17.2,-25.94,0.0,0.0
2023-02-21 06:49:00,-17.16,-25.96,0.0,-17.16,-25.96,0.0,0.0
2023-02-21 06:50:00,-17.14,-25.95,0.0,-17.14,-25.95,0.0,0.0
2023-02-21 06:51:00,-17.19,-25.95,0.0,-17.19,-25.95,0.0,0.0
2023-02-21 06:52:00,-17.27,-25.95,0.0,-17.27,-25.95,0.0,0.0
2023-02-21 06:53:00,-17.19,-25.96,0.0,-17.19,-25.96,0.0,0.0
2023-02-21 06:54:00,-17.16,-25.95,0.0,-17.16,-25.95,0.0,0.0
2023-02-21 06:55:00,-17.21,-25.95,0.0,-17.21,-25.95,0.0,0.0
2023-02-21 06:56:00,-17.2,-25.95,0.0,-17.2,-25.95,0.0,0.0
2023-02-21 06:57:00,-17.16,-25.98,0.0,-17.16,-25.98,0.0,0.0
2023-02-21 06:58:00,-17.21,-25.97,0.0,-17.21,-25.97,0.0,0.0
2023-02-21 06:59:00,-17.15,-25.95,0.0,-17.15,-25.95,0.0,0.0
2023-02-21 07:00:00,-17.19,-25.96,0.0,-17.19,-25.96,0.0,0.0
2023-02-21 07:01:00,-17.21,-25.97,0.0,-17.21,-25.97,0.0,0.0
2023-02-21 07:02:00,-17.21,-25.97,0.0,-17.21,-25.97,0.0,0.0
2023-02-21 07:03:00,-17.24,-25.97,0.0,-17.24,-25.97,0.0,0.0
2023-02-21 07:04:00,-17.23,-25.97,0.0,-17.23,-25.97,0.0,0.0
