_c0,signal_std,signal_rad,pluie,baseline_std,baseline_rad,pluvio_db_std,pluvio_db_rad
2023-02-14 21:20:00,-17.13,-26.07,0.0,-17.13,-26.07,0.0,0.0
2023-02-14 21:21:00,-17.07,-26.07,0.0,-17.07,-26.07,0.0,0.0
2023-02-14 21:22:00,-17.12,-26.08,0.0,-17.12,-26.08,0.0,0.0
2023-02-14 21:23:00,-17.12,-26.05,0.0,-17.12,-26.05,0.0,0.0
2023-02-14 21:24:00,-17.09,-26.06,0.0,-17.09,-26.06,0.0,0.0
2023-02-14 21:25:00,-17.0,-26.07,0.0,-17.0,-26.07,0.0,0.0
2023-02-14 21:26:00,-17.17,-26.04,0.0,-17.17,-26.04,0.0,0.0
2023-02-14 21:27:00,-17.1,-26.07,0.0,-17.1,-26.07,0.0,0.0
2023-02-14 21:28:00,-17.05,-26.06,0.0,-17.05,-26.06,0.0,0.0
2023-02-14 21:29:00,-17.19,-26.07,0.0,-17.19,-26.07,0.0,0.0
2023-02-14 21:30:00,-17.05,-26.04,0.0,-17.05,-26.04,0.0,0.0
2023-02-14 21:31:00,-17.06,-26.05,0.0,-17.06,-26.05,0.0,0.0
2023-02-14 21:32:00,-17.14,-26.05,0.0,-17.14,-26.05,0.0,0.0
2023-02-14 21:33:00,-17.14,-26.04,0.0,-17.14,-26.04,0.0,0.0
2023-02-14 21:34:00,-17.08,-26.03,0.0,-17.08,-26.03,0.0,0.0
2023-02-14 21:35:00,-17.25,-26.03,0.0,-17.25,-26.03,0.0,0.0
2023-02-14 21:36:00,-17.14,-26.0,0.0,-17.14,-26.0,0.0,0.0
2023-02-14 21:37:00,-17.17,-26.05,1.0,-17.139444,-25.997778,0.030555725,0.0
2023-02-14 21:38:00,-17.02,-26.02,1.0,-17.138887,-25.995556,0.0,0.0
2023-02-14 21:39:00,-17.19,-26.04,1.0,-17.138332,-25.993334,0.051668167,0.0
2023-02-14 21:40:00,-17.16,-26.03,1.0,-17.137777,-25.991112,0.022222519,0.0
2023-02-14 21:41:00,-17.46,-25.99,1.0,-17.137222,-25.988888,0.3227768,0.0
2023-02-14 21:42:00,-17.6,-25.99,1.0,-17.136665,-25.986666,0.46333504,0.0
2023-02-14 21:43:00,-17.89,-26.01,1.0,-17.13611,-25.984444,0.7538891,0.0
2023-02-14 21:44:00,-17.83,-26.01,1.0,-17.135555,-25.982222,0.69444466,0.0
2023-02-14 21:45:00,-17.84,-26.02,1.0,-17.134998,-25.98,0.70500183,0.0
2023-02-14 21:46:00,-17.87,-25.99,1.0,-17.134443,-25.977777,0.73555756,0.0
2023-02-14 21:47:00,-17.55,-26.01,1.0,-17.133888,-25.975555,0.416111,0.0
2023-02-14 21:48:00,-17.53,-26.01,1.0,-17.133333,-25.973333,0.39666748,0.0
2023-02-14 21:49:00,-17.53,-25.97,1.0,-17.132776,-25.971111,0.39722443,0.0011119843
2023-02-14 21:50:00,-17.57,-25.98,1.0,-17.132221,-25.968887,0.43777847,0.0
2023-02-14 21:51:00,-17.16,-25.97,1.0,-17.131666,-25.966665,0.028333664,0.0
2023-02-14 21:52:00,-17.14,-25.97,1.0,-17.131111,-25.964443,0.008888245,0.0
2023-02-14 21:53:00,-17.16,-26.0,1.0,-17.130554,-25.962221,0.029445648,0.0
2023-02-14 21:54:00,-17.13,-25.96,0.0,-17.13,-25.96,0.0,0.0
