_c0,signal_std,signal_rad,pluie,baseline_std,baseline_rad,pluvio_db_std,pluvio_db_rad
2023-02-05 15:06:00,-17.3,-26.48,0.0,-17.3,-26.48,0.0,0.0
2023-02-05 15:07:00,-17.36,-26.51,0.0,-17.36,-26.51,0.0,0.0
2023-02-05 15:08:00,-17.3,-26.5,0.0,-17.3,-26.5,0.0,0.0
2023-02-05 15:09:00,-17.37,-26.52,0.0,-17.37,-26.52,0.0,0.0
2023-02-05 15:10:00,-17.16,-26.53,0.0,-17.16,-26.53,0.0,0.0
2023-02-05 15:11:00,-17.32,-26.53,0.0,-17.32,-26.53,0.0,0.0
2023-02-05 15:12:00,-17.21,-26.54,0.0,-17.21,-26.54,0.0,0.0
2023-02-05 15:13:00,-17.37,-26.48,0.0,-17.37,-26.48,0.0,0.0
2023-02-05 15:14:00,-17.26,-26.55,0.0,-17.26,-26.55,0.0,0.0
2023-02-05 15:15:00,-17.3,-26.56,0.0,-17.3,-26.56,0.0,0.0
2023-02-05 15:16:00,-17.41,-26.5,0.0,-17.41,-26.5,0.0,0.0
2023-02-05 15:17:00,-17.37,-26.53,0.0,-17.37,-26.53,0.0,0.0
2023-02-05 15:18:00,-17.28,-26.51,0.0,-17.28,-26.51,0.0,0.0
2023-02-05 15:19:00,-17.27,-26.54,0.0,-17.27,-26.54,0.0,0.0
2023-02-05 15:20:00,-17.37,-26.52,0.0,-17.37,-26.52,0.0,0.0
2023-02-05 15:21:00,-17.34,-26.51,0.0,-17.34,-26.51,0.0,0.0
2023-02-05 15:22:00,-17.25,-26.53,0.0,-17.25,-26.53,0.0,0.0
2023-02-05 15:23:00,-17.31,-26.54,0.0,-17.31,-26.54,0.0,0.0
2023-02-05 15:24:00,-17.31,-26.52,0.0,-17.31,-26.52,0.0,0.0
2023-02-05 15:25:00,-17.37,-26.51,0.0,-17.37,-26.51,0.0,0.0
2023-02-05 15:26:00,-17.33,-26.51,0.0,-17.33,-26.51,0.0,0.0
2023-02-05 15:27:00,-17.23,-26.51,0.0,-17.23,-26.51,0.0,0.0
2023-02-05 15:28:00,-17.26,-26.53,0.0,-17.26,-26.53,0.0,0.0
2023-02-05 15:29:00,-17.28,-26.53,0.0,-17.28,-26.53,0.0,0.0
2023-02-05 15:30:00,-17.31,-26.52,0.0,-17.31,-26.52,0.0,0.0
2023-02-05 15:31:00,-17.26,-26.5,0.0,-17.26,-26.5,0.0,0.0
2023-02-05 15:32:00,-17.31,-26.5,0.0,-17.31,-26.5,0.0,0.0
2023-02-05 15:33:00,-17.23,-26.52,0.0,-17.23,-26.52,0.0,0.0
2023-02-05 15:34:00,-17.15,-26.51,0.0,-17.15,-26.51,0.0,0.0
2023-02-05 15:35:00,-17.27,-26.53,0.0,-17.27,-26.53,0.0,0.0
2023-02-05 15:36:00,-17.25,-26.54,0.0,-17.25,-26.54,0.0,0.0
2023-02-05 15:37:00,-17.29,-26.53,0.0,-17.29,-26.53,0.0,0.0
2023-02-05 15:38:00,-17.31,-26.49,0.0,-17.31,-26.49,0.0,0.0
2023-02-05 15:39:00,-17.31,-26.52,0.0,-17.31,-26.52,0.0,0.0
2023-02-05 15:40:00,-17.25,-26.51,0.0,-17.25,-26.51,0.0,0.0
2023-02-05 15:41:00,-17.3,-26.52,0.0,-17.3,-26.52,0.0,0.0
2023-02-05 15:42:00,-17.19,-26.5,0.0,-17.19,-26.5,0.0,0.0
2023-02-05 15:43:00,-17.35,-26.52,0.0,-17.35,-26.52,0.0,0.0
2023-02-05 15:44:00,-17.34,-26.52,0.0,-17.34,-26.52,0.0,0.0
2023-02-05 15:45:00,-17.24,-26.53,0.0,-17.24,-26.53,0.0,0.0
