_c0,signal_std,signal_rad,pluie,baseline_std,baseline_rad,pluvio_db_std,pluvio_db_rad
2023-02-04 11:20:00,-17.59,-26.51,0.0,-17.59,-26.51,0.0,0.0
2023-02-04 11:21:00,-17.48,-26.54,0.0,-17.48,-26.54,0.0,0.0
2023-02-04 11:22:00,-17.55,-26.55,0.0,-17.55,-26.55,0.0,0.0
2023-02-04 11:23:00,-17.52,-26.55,0.0,-17.52,-26.55,0.0,0.0
2023-02-04 11:24:00,-17.55,-26.5,0.0,-17.55,-26.5,0.0,0.0
2023-02-04 11:25:00,-17.51,-26.53,0.0,-17.51,-26.53,0.0,0.0
2023-02-04 11:26:00,-17.61,-26.52,0.0,-17.61,-26.52,0.0,0.0
2023-02-04 11:27:00,-17.53,-26.54,0.0,-17.53,-26.54,0.0,0.0
2023-02-04 11:28:00,-17.5,-26.55,0.0,-17.5,-26.55,0.0,0.0
2023-02-04 11:29:00,-17.58,-26.56,0.0,-17.58,-26.56,0.0,0.0
2023-02-04 11:30:00,-17.5,-26.59,0.0,-17.5,-26.59,0.0,0.0
2023-02-04 11:31:00,-17.58,-26.54,0.0,-17.58,-26.54,0.0,0.0
2023-02-04 11:32:00,-17.55,-26.56,0.0,-17.55,-26.56,0.0,0.0
2023-02-04 11:33:00,-17.51,-26.54,0.0,-17.51,-26.54,0.0,0.0
2023-02-04 11:34:00,-17.59,-26.57,0.0,-17.59,-26.57,0.0,0.0
2023-02-04 11:35:00,-17.51,-26.56,0.0,-17.51,-26.56,0.0,0.0
2023-02-04 11:36:00,-17.55,-26.56,0.0,-17.55,-26.56,0.0,0.0
2023-02-04 11:37:00,-17.52,-26.51,0.0,-17.52,-26.51,0.0,0.0
2023-02-04 11:38:00,-17.54,-26.53,0.0,-17.54,-26.53,0.0,0.0
2023-02-04 11:39:00,-17.58,-26.54,0.0,-17.58,-26.54,0.0,0.0
2023-02-04 11:40:00,-17.59,-26.55,0.0,-17.59,-26.55,0.0,0.0
2023-02-04 11:41:00,-17.57,-26.55,0.0,-17.57,-26.55,0.0,0.0
2023-02-04 11:42:00,-17.56,-26.55,0.0,-17.56,-26.55,0.0,0.0
2023-02-04 11:43:00,-17.66,-26.57,0.0,-17.66,-26.57,0.0,0.0
2023-02-04 11:44:00,-17.63,-26.58,0.0,-17.63,-26.58,0.0,0.0
